timestamp,req_id,payload_bytes,mode,backend_id,status_code,e2e_ms,gateway_overhead_ms,
1775208600.0,gw24_00000,1184972,gateway_strawman,sp26-cs525-0605.cs.illinois.edu,200,485.074,15.174,
1775208600.0,gw24_00001,1184972,gateway_strawman,sp26-cs525-0606.cs.illinois.edu,200,354.327,22.803,
1775208600.0,gw24_00002,1184972,gateway_strawman,sp26-cs525-0607.cs.illinois.edu,200,303.656,25.746,
1775208600.0,gw24_00003,1184972,gateway_strawman,sp26-cs525-0608.cs.illinois.edu,200,470.987,10.684,
1775208600.0,gw24_00004,1184972,gateway_strawman,sp26-cs525-0609.cs.illinois.edu,200,438.774,14.134,
1775208600.0,gw24_00005,1184972,gateway_strawman,sp26-cs525-0612.cs.illinois.edu,200,414.415,22.097,
1775208600.0,gw24_00006,1184972,gateway_strawman,sp26-cs525-0613.cs.illinois.edu,200,679.696,16.972,
1775208600.0,gw24_00007,1184972,gateway_strawman,sp26-cs525-0614.cs.illinois.edu,200,448.551,16.295,
1775208600.0,gw24_00008,1184972,gateway_strawman,sp26-cs525-0615.cs.illinois.edu,200,281.035,14.47,
1775208600.0,gw24_00009,1184972,gateway_strawman,sp26-cs525-0617.cs.illinois.edu,200,248.366,11.998,
1775208600.0,gw24_00010,1184972,gateway_strawman,sp26-cs525-0618.cs.illinois.edu,200,441.194,14.879,
1775208600.0,gw24_00011,1184972,gateway_strawman,sp26-cs525-0619.cs.illinois.edu,200,591.845,31.452,
1775208600.0,gw24_00012,1184972,gateway_strawman,sp26-cs525-0605.cs.illinois.edu,200,689.871,30.978,
1775208600.0,gw24_00013,1184972,gateway_strawman,sp26-cs525-0606.cs.illinois.edu,200,846.61,12.095,
1775208600.0,gw24_00014,1184972,gateway_strawman,sp26-cs525-0607.cs.illinois.edu,200,327.679,13.179,
1775208600.0,gw24_00015,1184972,gateway_strawman,sp26-cs525-0608.cs.illinois.edu,200,420.88,12.532,
1775208600.0,gw24_00016,1184972,gateway_strawman,sp26-cs525-0609.cs.illinois.edu,200,664.67,21.694,
1775208600.0,gw24_00017,1184972,gateway_strawman,sp26-cs525-0612.cs.illinois.edu,200,434.735,18.75,
1775208600.0,gw24_00018,1184972,gateway_strawman,sp26-cs525-0613.cs.illinois.edu,200,649.874,7.65,
1775208600.0,gw24_00019,1184972,gateway_strawman,sp26-cs525-0614.cs.illinois.edu,200,636.338,11.701,
1775208600.0,gw24_00020,1184972,gateway_strawman,sp26-cs525-0615.cs.illinois.edu,200,319.298,17.144,
1775208600.0,gw24_00021,1184972,gateway_strawman,sp26-cs525-0617.cs.illinois.edu,200,372.231,9.563,
1775208600.0,gw24_00022,1184972,gateway_strawman,sp26-cs525-0618.cs.illinois.edu,200,333.727,11.588,
1775208600.0,gw24_00023,1184972,gateway_strawman,sp26-cs525-0619.cs.illinois.edu,200,557.711,10.444,
1775208600.248366,gw24_00024,1184972,gateway_strawman,sp26-cs525-0605.cs.illinois.edu,200,487.905,16.446,
1775208600.281034,gw24_00025,1184972,gateway_strawman,sp26-cs525-0606.cs.illinois.edu,200,486.389,12.138,
1775208600.303656,gw24_00026,1184972,gateway_strawman,sp26-cs525-0607.cs.illinois.edu,200,519.523,4.508,
1775208600.319299,gw24_00027,1184972,gateway_strawman,sp26-cs525-0608.cs.illinois.edu,200,520.125,13.613,
1775208600.327678,gw24_00028,1184972,gateway_strawman,sp26-cs525-0609.cs.illinois.edu,200,458.078,15.222,
1775208600.333727,gw24_00029,1184972,gateway_strawman,sp26-cs525-0612.cs.illinois.edu,200,402.642,14.682,
1775208600.354327,gw24_00030,1184972,gateway_strawman,sp26-cs525-0613.cs.illinois.edu,200,593.274,17.503,
1775208600.372231,gw24_00031,1184972,gateway_strawman,sp26-cs525-0614.cs.illinois.edu,200,540.083,12.949,
1775208600.414415,gw24_00032,1184972,gateway_strawman,sp26-cs525-0615.cs.illinois.edu,200,453.491,17.964,
1775208600.42088,gw24_00033,1184972,gateway_strawman,sp26-cs525-0617.cs.illinois.edu,200,385.557,13.188,
1775208600.434735,gw24_00034,1184972,gateway_strawman,sp26-cs525-0618.cs.illinois.edu,200,290.418,12.103,
1775208600.438775,gw24_00035,1184972,gateway_strawman,sp26-cs525-0619.cs.illinois.edu,200,945.592,13.147,
1775208600.441194,gw24_00036,1184972,gateway_strawman,sp26-cs525-0605.cs.illinois.edu,200,457.364,22.034,
1775208600.448551,gw24_00037,1184972,gateway_strawman,sp26-cs525-0606.cs.illinois.edu,200,507.369,10.546,
1775208600.470987,gw24_00038,1184972,gateway_strawman,sp26-cs525-0607.cs.illinois.edu,200,730.265,14.253,
1775208600.485074,gw24_00039,1184972,gateway_strawman,sp26-cs525-0608.cs.illinois.edu,200,295.516,15.165,
1775208600.557711,gw24_00040,1184972,gateway_strawman,sp26-cs525-0609.cs.illinois.edu,200,268.872,17.024,
