timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
1715000000.001482,req_rsm_00000,602383,P2C,vm19,200,216.927000,0.660000,,sp26-cs525-0619.cs.illinois.edu,1715000000.001482,0.000,P2C
1715000000.021968,req_rsm_00001,602392,P2C,vm14,200,296.884000,1.469000,,sp26-cs525-0614.cs.illinois.edu,1715000000.021968,0.020,P2C
1715000000.057705,req_rsm_00002,602387,P2C,vm05,200,142.557000,2.216000,,sp26-cs525-0605.cs.illinois.edu,1715000000.057705,0.056,P2C
1715000000.085657,req_rsm_00003,602382,P2C,vm13,200,203.355000,1.356000,,sp26-cs525-0613.cs.illinois.edu,1715000000.085657,0.084,P2C
1715000000.098617,req_rsm_00004,602386,P2C,vm09,200,141.862000,1.638000,,sp26-cs525-0609.cs.illinois.edu,1715000000.098617,0.097,P2C
1715000000.128800,req_rsm_00005,602384,P2C,vm06,200,181.677000,2.036000,,sp26-cs525-0606.cs.illinois.edu,1715000000.128800,0.127,P2C
1715000000.162784,req_rsm_00006,602394,P2C,vm19,200,206.042000,1.900000,,sp26-cs525-0619.cs.illinois.edu,1715000000.162784,0.161,P2C
1715000000.187651,req_rsm_00007,602393,P2C,vm07,200,228.792000,1.965000,,sp26-cs525-0607.cs.illinois.edu,1715000000.187651,0.186,P2C
1715000000.216135,req_rsm_00008,602383,P2C,vm06,200,110.970000,2.594000,,sp26-cs525-0606.cs.illinois.edu,1715000000.216135,0.215,P2C
1715000000.239093,req_rsm_00009,602389,P2C,vm07,200,362.768000,1.609000,,sp26-cs525-0607.cs.illinois.edu,1715000000.239093,0.238,P2C
1715000000.274549,req_rsm_000010,602382,P2C,vm17,200,299.705000,2.894000,,sp26-cs525-0617.cs.illinois.edu,1715000000.274549,0.273,P2C
1715000000.301081,req_rsm_000011,602387,P2C,vm14,200,169.350000,2.170000,,sp26-cs525-0614.cs.illinois.edu,1715000000.301081,0.300,P2C
1715000000.324646,req_rsm_000012,602384,P2C,vm17,200,206.397000,1.549000,,sp26-cs525-0617.cs.illinois.edu,1715000000.324646,0.323,P2C
1715000000.356835,req_rsm_000013,602391,P2C,vm12,200,428.470000,1.017000,,sp26-cs525-0612.cs.illinois.edu,1715000000.356835,0.355,P2C
1715000000.380653,req_rsm_000014,602382,P2C,vm06,200,339.547000,1.742000,,sp26-cs525-0606.cs.illinois.edu,1715000000.380653,0.379,P2C
