timestamp,req_id,payload_bytes,mode,backend_id,status_code,e2e_ms,gateway_overhead_ms,
1775206800.0,gs24_00000,1184972,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,247.766,3.433,
1775206800.0,gs24_00001,1184972,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,367.611,2.123,
1775206800.0,gs24_00002,1184972,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,780.12,5.795,
1775206800.0,gs24_00003,1184972,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,437.247,3.812,
1775206800.0,gs24_00004,1184972,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,476.991,2.963,
1775206800.0,gs24_00005,1184972,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,389.025,5.508,
1775206800.0,gs24_00006,1184972,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,465.546,3.706,
1775206800.0,gs24_00007,1184972,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,598.675,3.301,
1775206800.0,gs24_00008,1184972,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,431.929,3.474,
1775206800.0,gs24_00009,1184972,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,731.826,2.304,
1775206800.0,gs24_00010,1184972,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,324.489,3.041,
1775206800.0,gs24_00011,1184972,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,431.342,3.039,
1775206800.0,gs24_00012,1184972,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,271.679,4.172,
1775206800.0,gs24_00013,1184972,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,387.608,3.192,
1775206800.0,gs24_00014,1184972,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,232.922,3.56,
1775206800.0,gs24_00015,1184972,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,452.886,4.171,
1775206800.0,gs24_00016,1184972,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,326.124,5.487,
1775206800.0,gs24_00017,1184972,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,577.695,2.473,
1775206800.0,gs24_00018,1184972,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,438.994,2.588,
1775206800.0,gs24_00019,1184972,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,388.196,3.77,
1775206800.0,gs24_00020,1184972,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,260.412,6.831,
1775206800.0,gs24_00021,1184972,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,596.896,2.812,
1775206800.0,gs24_00022,1184972,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,536.361,4.165,
1775206800.0,gs24_00023,1184972,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,422.908,4.975,
1775206800.232922,gs24_00024,1184972,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,526.441,5.625,
1775206800.247766,gs24_00025,1184972,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,427.754,2.553,
1775206800.260412,gs24_00026,1184972,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,345.543,2.731,
1775206800.271679,gs24_00027,1184972,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,360.507,4.853,
1775206800.324489,gs24_00028,1184972,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,356.812,4.534,
1775206800.326124,gs24_00029,1184972,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,911.15,3.133,
1775206800.367611,gs24_00030,1184972,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,504.985,2.634,
1775206800.387608,gs24_00031,1184972,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,450.562,3.21,
1775206800.388196,gs24_00032,1184972,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,270.694,4.826,
1775206800.389025,gs24_00033,1184972,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,423.615,4.173,
1775206800.422908,gs24_00034,1184972,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,432.68,2.19,
1775206800.431342,gs24_00035,1184972,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,805.793,2.961,
1775206800.431929,gs24_00036,1184972,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,514.382,4.434,
1775206800.437247,gs24_00037,1184972,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,358.533,2.899,
1775206800.438994,gs24_00038,1184972,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,268.627,2.443,
1775206800.452886,gs24_00039,1184972,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,591.455,2.889,
1775206800.465546,gs24_00040,1184972,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,318.313,2.728,
1775206800.476991,gs24_00041,1184972,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,917.043,2.622,
1775206800.536361,gs24_00042,1184972,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,496.366,1.918,
1775206800.577695,gs24_00043,1184972,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,265.295,4.31,
1775206800.596896,gs24_00044,1184972,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,452.095,5.083,
1775206800.598675,gs24_00045,1184972,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,825.824,3.754,
1775206800.605955,gs24_00046,1184972,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,462.077,4.466,
