timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
1715004000.000000,sim64_00000,602386,P2C,vm18,200,1218.400000,1.700000,,sp26-cs525-0618.cs.illinois.edu,1715004000.000000,0.000,P2C
1715004000.013290,sim64_00001,602394,P2C,vm18,200,657.849000,2.935000,,sp26-cs525-0618.cs.illinois.edu,1715004000.013290,0.013,P2C
1715004000.031429,sim64_00002,602389,P2C,vm17,200,630.793000,2.592000,,sp26-cs525-0617.cs.illinois.edu,1715004000.031429,0.031,P2C
1715004000.047065,sim64_00003,602383,P2C,vm12,200,635.239000,4.162000,,sp26-cs525-0612.cs.illinois.edu,1715004000.047065,0.047,P2C
1715004000.069345,sim64_00004,602389,P2C,vm07,502,526.272000,3.321000,,sp26-cs525-0607.cs.illinois.edu,1715004000.069345,0.069,P2C
1715004000.087000,sim64_00005,602384,P2C,vm14,200,2004.027000,2.784000,,sp26-cs525-0614.cs.illinois.edu,1715004000.087000,0.087,P2C
1715004000.098640,sim64_00006,602388,P2C,vm18,504,2200.000000,1.568000,,sp26-cs525-0618.cs.illinois.edu,1715004000.098640,0.099,P2C
1715004000.112226,sim64_00007,602388,P2C,vm07,200,2572.175000,2.937000,,sp26-cs525-0607.cs.illinois.edu,1715004000.112226,0.112,P2C
1715004000.127905,sim64_00008,602394,P2C,vm13,200,1485.850000,3.627000,,sp26-cs525-0613.cs.illinois.edu,1715004000.127905,0.128,P2C
1715004000.148999,sim64_00009,602383,P2C,vm15,200,1963.833000,2.643000,,sp26-cs525-0615.cs.illinois.edu,1715004000.148999,0.149,P2C
1715004000.168151,sim64_0000a,602382,P2C,vm13,200,3695.399000,5.928000,,sp26-cs525-0613.cs.illinois.edu,1715004000.168151,0.168,P2C
1715004000.185308,sim64_0000b,602383,P2C,vm17,200,664.842000,4.429000,,sp26-cs525-0617.cs.illinois.edu,1715004000.185308,0.185,P2C
1715004000.195357,sim64_0000c,602390,P2C,vm18,200,974.673000,6.660000,,sp26-cs525-0618.cs.illinois.edu,1715004000.195357,0.195,P2C
1715004000.216686,sim64_0000d,602392,P2C,vm08,200,1351.191000,1.960000,,sp26-cs525-0608.cs.illinois.edu,1715004000.216686,0.217,P2C
1715004000.233549,sim64_0000e,602389,P2C,vm09,200,866.259000,2.160000,,sp26-cs525-0609.cs.illinois.edu,1715004000.233549,0.234,P2C
1715004000.258696,sim64_0000f,602393,P2C,vm14,200,2668.320000,2.190000,,sp26-cs525-0614.cs.illinois.edu,1715004000.258696,0.259,P2C
1715004000.265392,sim64_00010,602382,P2C,vm13,200,1155.751000,5.022000,,sp26-cs525-0613.cs.illinois.edu,1715004000.265392,0.265,P2C
1715004000.285419,sim64_00011,602388,P2C,vm05,200,305.769000,1.876000,,sp26-cs525-0605.cs.illinois.edu,1715004000.285419,0.285,P2C
1715004000.293973,sim64_00012,602394,P2C,vm18,200,7600.000000,0.695000,,sp26-cs525-0618.cs.illinois.edu,1715004000.293973,0.294,P2C
1715004000.313993,sim64_00013,602386,P2C,vm13,200,764.212000,4.084000,,sp26-cs525-0613.cs.illinois.edu,1715004000.313993,0.314,P2C
1715004000.333022,sim64_00014,602389,P2C,vm15,200,268.742000,1.853000,,sp26-cs525-0615.cs.illinois.edu,1715004000.333022,0.333,P2C
1715004000.352603,sim64_00015,602394,P2C,vm19,200,1061.907000,2.963000,,sp26-cs525-0619.cs.illinois.edu,1715004000.352603,0.353,P2C
1715004000.369746,sim64_00016,602393,P2C,vm06,200,1752.846000,2.332000,,sp26-cs525-0606.cs.illinois.edu,1715004000.369746,0.370,P2C
1715004000.381131,sim64_00017,602390,P2C,vm09,200,353.973000,4.090000,,sp26-cs525-0609.cs.illinois.edu,1715004000.381131,0.381,P2C
1715004000.406158,sim64_00018,602387,P2C,vm17,200,704.578000,4.150000,,sp26-cs525-0617.cs.illinois.edu,1715004000.406158,0.406,P2C
