timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
1715001000.006569,sim24_00000,602385,P2C,vm12,200,277.112000,1.713000,,sp26-cs525-0612.cs.illinois.edu,1715001000.006569,0.000,P2C
1715001000.012785,sim24_00001,602384,P2C,vm08,200,348.477000,1.688000,,sp26-cs525-0608.cs.illinois.edu,1715001000.012785,0.006,P2C
1715001000.040347,sim24_00002,602384,P2C,vm14,200,169.928000,0.597000,,sp26-cs525-0614.cs.illinois.edu,1715001000.040347,0.034,P2C
1715001000.061335,sim24_00003,602388,P2C,vm13,200,238.606000,1.764000,,sp26-cs525-0613.cs.illinois.edu,1715001000.061335,0.055,P2C
1715001000.081558,sim24_00004,602390,P2C,vm19,200,640.663000,0.400000,,sp26-cs525-0619.cs.illinois.edu,1715001000.081558,0.075,P2C
1715001000.104978,sim24_00005,602391,P2C,vm05,200,108.313000,3.568000,,sp26-cs525-0605.cs.illinois.edu,1715001000.104978,0.098,P2C
1715001000.125479,sim24_00006,602383,P2C,vm15,200,426.226000,1.474000,,sp26-cs525-0615.cs.illinois.edu,1715001000.125479,0.119,P2C
1715001000.142063,sim24_00007,602383,P2C,vm05,200,239.675000,1.353000,,sp26-cs525-0605.cs.illinois.edu,1715001000.142063,0.135,P2C
1715001000.157059,sim24_00008,602391,P2C,vm13,200,236.873000,1.117000,,sp26-cs525-0613.cs.illinois.edu,1715001000.157059,0.150,P2C
1715001000.192888,sim24_00009,602391,P2C,vm12,200,312.871000,1.559000,,sp26-cs525-0612.cs.illinois.edu,1715001000.192888,0.186,P2C
1715001000.204059,sim24_0000a,602387,P2C,vm06,200,275.609000,1.288000,,sp26-cs525-0606.cs.illinois.edu,1715001000.204059,0.197,P2C
1715001000.224811,sim24_0000b,602388,P2C,vm05,200,736.172000,1.528000,,sp26-cs525-0605.cs.illinois.edu,1715001000.224811,0.218,P2C
1715001000.249535,sim24_0000c,602384,P2C,vm17,200,227.212000,1.153000,,sp26-cs525-0617.cs.illinois.edu,1715001000.249535,0.243,P2C
