timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,
0.0,resnet_p2c_c16_0000001,610174,p2c_pewma,sp26-cs525-0606,200,74.824,6.958,
0.0,resnet_p2c_c16_0000002,610035,p2c_pewma,sp26-cs525-0614,200,129.154,4.136,
0.0,resnet_p2c_c16_0000003,610130,p2c_pewma,sp26-cs525-0618,200,74.224,7.908,
0.0,resnet_p2c_c16_0000004,609846,p2c_pewma,sp26-cs525-0617,200,127.59,7.819,
0.0,resnet_p2c_c16_0000005,609855,p2c_pewma,sp26-cs525-0607,200,75.954,5.135,
0.0,resnet_p2c_c16_0000006,609829,p2c_pewma,sp26-cs525-0605,200,103.369,6.601,
0.0,resnet_p2c_c16_0000007,610028,p2c_pewma,sp26-cs525-0615,200,138.069,5.244,
0.0,resnet_p2c_c16_0000008,610386,p2c_pewma,sp26-cs525-0613,200,101.63,6.08,
0.0,resnet_p2c_c16_0000009,610320,p2c_pewma,sp26-cs525-0612,200,123.597,6.587,
0.0,resnet_p2c_c16_0000010,610148,p2c_pewma,sp26-cs525-0607,200,147.129,8.5,
0.0,resnet_p2c_c16_0000011,610179,p2c_pewma,sp26-cs525-0609,200,136.829,5.489,
0.0,resnet_p2c_c16_0000012,609693,p2c_pewma,sp26-cs525-0605,200,181.963,3.629,
0.0,resnet_p2c_c16_0000013,609591,p2c_pewma,sp26-cs525-0618,200,130.745,6.206,
0.0,resnet_p2c_c16_0000014,610257,p2c_pewma,sp26-cs525-0608,200,111.097,8.599,
0.0,resnet_p2c_c16_0000015,609757,p2c_pewma,sp26-cs525-0606,200,157.821,6.273,
0.0,resnet_p2c_c16_0000016,609872,p2c_pewma,sp26-cs525-0619,200,72.878,4.399,
0.073,resnet_p2c_c16_0000017,610152,p2c_pewma,sp26-cs525-0612,200,180.181,5.093,
0.074,resnet_p2c_c16_0000018,610366,p2c_pewma,sp26-cs525-0606,200,211.442,4.981,
0.075,resnet_p2c_c16_0000019,610148,p2c_pewma,sp26-cs525-0619,200,57.902,6.762,
0.076,resnet_p2c_c16_0000020,609609,p2c_pewma,sp26-cs525-0615,200,146.558,9.015,
0.102,resnet_p2c_c16_0000021,609958,p2c_pewma,sp26-cs525-0614,200,109.277,6.843,
0.103,resnet_p2c_c16_0000022,610316,p2c_pewma,sp26-cs525-0605,200,123.637,5.266,
0.111,resnet_p2c_c16_0000023,610347,p2c_pewma,sp26-cs525-0619,200,178.763,5.98,
0.124,resnet_p2c_c16_0000024,610404,p2c_pewma,sp26-cs525-0618,200,174.834,7.831,
0.128,resnet_p2c_c16_0000025,609744,p2c_pewma,sp26-cs525-0614,200,171.622,4.634,
0.129,resnet_p2c_c16_0000026,609982,p2c_pewma,sp26-cs525-0617,200,98.208,8.657,
0.131,resnet_p2c_c16_0000027,609874,p2c_pewma,sp26-cs525-0608,200,122.957,7.447,
0.133,resnet_p2c_c16_0000028,610190,p2c_pewma,sp26-cs525-0605,200,159.836,7.067,
