timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,
2026-04-03T12:20:00.007,mbrr-c64-r0000001,620,round_robin,sp26-cs525-0605,200,861,3,
2026-04-03T12:20:00.013,mbrr-c64-r0000002,620,round_robin,sp26-cs525-0606,200,1328,4,
2026-04-03T12:20:00.018,mbrr-c64-r0000003,620,round_robin,sp26-cs525-0607,200,754,3,
2026-04-03T12:20:00.048,mbrr-c64-r0000004,620,round_robin,sp26-cs525-0608,200,1166,4,
2026-04-03T12:20:00.053,mbrr-c64-r0000005,624,round_robin,sp26-cs525-0609,200,919,3,
2026-04-03T12:20:00.062,mbrr-c64-r0000006,620,round_robin,sp26-cs525-0612,200,1102,5,
2026-04-03T12:20:00.064,mbrr-c64-r0000007,620,round_robin,sp26-cs525-0613,200,1124,3,
2026-04-03T12:20:00.071,mbrr-c64-r0000008,624,round_robin,sp26-cs525-0614,200,971,4,
2026-04-03T12:20:00.110,mbrr-c64-r0000009,624,round_robin,sp26-cs525-0615,200,872,3,
2026-04-03T12:20:00.159,mbrr-c64-r0000010,628,round_robin,sp26-cs525-0617,200,835,3,
2026-04-03T12:20:00.178,mbrr-c64-r0000011,620,round_robin,sp26-cs525-0618,200,1659,3,
2026-04-03T12:20:00.186,mbrr-c64-r0000012,620,round_robin,sp26-cs525-0619,200,1182,4,
2026-04-03T12:20:00.186,mbrr-c64-r0000013,620,round_robin,sp26-cs525-0605,200,876,4,
2026-04-03T12:20:00.192,mbrr-c64-r0000014,620,round_robin,sp26-cs525-0606,200,677,4,
2026-04-03T12:20:00.197,mbrr-c64-r0000015,620,round_robin,sp26-cs525-0607,200,873,3,
2026-04-03T12:20:00.197,mbrr-c64-r0000016,624,round_robin,sp26-cs525-0608,200,1582,4,
2026-04-03T12:20:00.216,mbrr-c64-r0000017,620,round_robin,sp26-cs525-0609,200,868,3,
2026-04-03T12:20:00.218,mbrr-c64-r0000018,620,round_robin,sp26-cs525-0612,200,1439,5,
2026-04-03T12:20:00.226,mbrr-c64-r0000019,620,round_robin,sp26-cs525-0613,200,743,4,
2026-04-03T12:20:00.235,mbrr-c64-r0000020,620,round_robin,sp26-cs525-0614,200,717,6,
2026-04-03T12:20:00.274,mbrr-c64-r0000021,628,round_robin,sp26-cs525-0615,200,1323,4,
2026-04-03T12:20:00.279,mbrr-c64-r0000022,620,round_robin,sp26-cs525-0617,200,1273,3,
2026-04-03T12:20:00.289,mbrr-c64-r0000023,620,round_robin,sp26-cs525-0618,200,1009,3,
2026-04-03T12:20:00.290,mbrr-c64-r0000024,624,round_robin,sp26-cs525-0619,200,857,5,
