timestamp,latency_ms,status
1775255909.3942978,-1,500
1775255909.394365,-1,500
1775255909.394416,-1,500
1775255909.3944614,-1,500
1775255909.3945036,-1,500
1775255909.3945446,-1,500
1775255909.3945837,-1,500
1775255909.3946226,-1,500
1775255909.394662,-1,500
1775255909.3947012,-1,500
1775255909.3947392,-1,500
1775255909.394779,-1,500
1775255909.3948169,-1,500
1775255909.394856,-1,500
1775255909.3948944,-1,500
1775255909.394933,-1,500
1775255909.3949704,-1,500
1775255909.3950088,-1,500
1775255909.395045,-1,500
1775255909.3950827,-1,500
1775255909.3951192,-1,500
1775255909.3951702,-1,500
1775255909.3952816,-1,500
1775255909.395322,-1,500
1775255910.2809267,-1,500
1775255910.2809958,-1,500
1775255910.281047,-1,500
1775255910.2810943,-1,500
1775255910.2811406,-1,500
1775255910.281208,-1,500
1775255910.2812533,-1,500
1775255910.2812994,-1,500
1775255910.2813458,-1,500
1775255910.2813895,-1,500
1775255910.2814324,-1,500
1775255910.2814736,-1,500
1775255910.2815163,-1,500
1775255910.2815576,-1,500
1775255910.2815998,-1,500
1775255910.2816405,-1,500
1775255910.2816837,-1,500
1775255910.2817256,-1,500
1775255910.2817686,-1,500
1775255910.2818105,-1,500
1775255910.2818515,-1,500
1775255910.281893,-1,500
1775255910.2819343,-1,500
1775255910.2820535,-1,500
1775255911.1484523,-1,500
1775255911.1485205,-1,500
1775255911.1485744,-1,500
1775255911.1486242,-1,500
1775255911.1486697,-1,500
1775255911.1487148,-1,500
1775255911.1487598,-1,500
1775255911.148803,-1,500
1775255911.148849,-1,500
1775255911.148893,-1,500
1775255911.148938,-1,500
1775255911.1489832,-1,500
1775255911.149027,-1,500
1775255911.1490717,-1,500
1775255911.1491165,-1,500
1775255911.1491811,-1,500
1775255911.1492312,-1,500
1775255911.149276,-1,500
1775255911.1493182,-1,500
1775255911.1493616,-1,500
1775255911.149405,-1,500
1775255911.1494474,-1,500
1775255911.1494899,-1,500
1775255911.1496131,-1,500
1775255912.024423,-1,500
1775255912.0244935,-1,500
1775255912.0245533,-1,500
1775255912.0246036,-1,500
1775255912.0246518,-1,500
1775255912.0246968,-1,500
1775255912.0247433,-1,500
1775255912.024789,-1,500
1775255912.0248342,-1,500
1775255912.0248785,-1,500
1775255912.0249228,-1,500
1775255912.024966,-1,500
1775255912.0250087,-1,500
1775255912.0250528,-1,500
1775255912.025096,-1,500
1775255912.0251396,-1,500
1775255912.0252075,-1,500
1775255912.0252533,-1,500
1775255912.0252972,-1,500
1775255912.0253394,-1,500
1775255912.0253842,-1,500
1775255912.025427,-1,500
1775255912.025468,-1,500
1775255912.0255985,-1,500
1775255912.9161026,-1,500
1775255912.9161925,-1,500
1775255912.916251,-1,500
1775255912.9163017,-1,500
1775255912.91635,-1,500
1775255912.916399,-1,500
1775255912.916447,-1,500
1775255912.9164917,-1,500
1775255912.9165363,-1,500
1775255912.9165807,-1,500
1775255912.916624,-1,500
1775255912.916669,-1,500
1775255912.9167135,-1,500
1775255912.916756,-1,500
1775255912.9168003,-1,500
1775255912.9168432,-1,500
1775255912.9168859,-1,500
1775255912.9169266,-1,500
1775255912.916969,-1,500
1775255912.9170117,-1,500
1775255912.917054,-1,500
1775255912.9170952,-1,500
1775255912.9171376,-1,500
1775255912.9172928,-1,500
1775255913.8012571,-1,500
1775255913.8013349,-1,500
1775255913.8013918,-1,500
1775255913.8014414,-1,500
1775255913.8014889,-1,500
1775255913.8015363,-1,500
1775255913.8015828,-1,500
1775255913.8016279,-1,500
1775255913.801677,-1,500
1775255913.8017225,-1,500
1775255913.8017666,-1,500
1775255913.8018105,-1,500
1775255913.801853,-1,500
1775255913.8018954,-1,500
1775255913.801939,-1,500
1775255913.8019814,-1,500
1775255913.8020241,-1,500
1775255913.8020663,-1,500
1775255913.8021085,-1,500
1775255913.8021493,-1,500
1775255913.8022041,-1,500
1775255913.8022468,-1,500
1775255913.8022885,-1,500
1775255913.8024287,-1,500
1775255914.6740239,-1,500
1775255914.6740935,-1,500
1775255914.6741452,-1,500
1775255914.6742227,-1,500
1775255914.6742754,-1,500
1775255914.6743221,-1,500
1775255914.6743665,-1,500
1775255914.6744123,-1,500
1775255914.6744568,-1,500
1775255914.6745014,-1,500
1775255914.674545,-1,500
1775255914.674592,-1,500
1775255914.6746368,-1,500
1775255914.674681,-1,500
1775255914.6747248,-1,500
1775255914.6747684,-1,500
1775255914.6748118,-1,500
1775255914.6748538,-1,500
1775255914.6748967,-1,500
1775255914.6749399,-1,500
1775255914.6749835,-1,500
1775255914.6750271,-1,500
1775255914.6750703,-1,500
1775255914.6752243,-1,500
1775255915.5480645,-1,500
1775255915.5481472,-1,500
1775255915.5482264,-1,500
1775255915.5482788,-1,500
1775255915.548331,-1,500
1775255915.5483773,-1,500
1775255915.5484245,-1,500
1775255915.5484695,-1,500
1775255915.5485156,-1,500
1775255915.5485616,-1,500
1775255915.5486054,-1,500
1775255915.54865,-1,500
1775255915.5486927,-1,500
1775255915.5487375,-1,500
1775255915.548782,-1,500
1775255915.548825,-1,500
1775255915.5488677,-1,500
1775255915.5489113,-1,500
1775255915.548955,-1,500
1775255915.5489988,-1,500
1775255915.5490427,-1,500
1775255915.5490837,-1,500
1775255915.549124,-1,500
1775255915.549256,-1,500
1775255916.4249678,-1,500
1775255916.4250407,-1,500
1775255916.425096,-1,500
1775255916.4251447,-1,500
1775255916.4252176,-1,500
1775255916.4252665,-1,500
1775255916.4253132,-1,500
1775255916.4253702,-1,500
1775255916.425423,-1,500
1775255916.4254687,-1,500
1775255916.4255152,-1,500
1775255916.4255602,-1,500
1775255916.4256046,-1,500
1775255916.4256492,-1,500
1775255916.4256914,-1,500
1775255916.425736,-1,500
1775255916.425779,-1,500
1775255916.4258199,-1,500
1775255916.4258606,-1,500
1775255916.425903,-1,500
1775255916.425946,-1,500
1775255916.4259875,-1,500
1775255916.4260287,-1,500
1775255916.4261472,-1,500
1775255917.2986681,-1,500
1775255917.2987394,-1,500
1775255917.2987945,-1,500
1775255917.2988443,-1,500
1775255917.2988915,-1,500
1775255917.298941,-1,500
1775255917.2989876,-1,500
1775255917.2990336,-1,500
1775255917.2990828,-1,500
1775255917.2991273,-1,500
1775255917.2991931,-1,500
1775255917.2992406,-1,500
1775255917.2992852,-1,500
1775255917.29933,-1,500
1775255917.2993724,-1,500
1775255917.2994146,-1,500
1775255917.2994576,-1,500
1775255917.2994998,-1,500
1775255917.2995412,-1,500
1775255917.2995827,-1,500
1775255917.2996237,-1,500
1775255917.299663,-1,500
1775255917.299703,-1,500
1775255917.299823,-1,500
1775255918.234445,-1,500
1775255918.2345176,-1,500
1775255918.2345734,-1,500
1775255918.234622,-1,500
1775255918.2346885,-1,500
1775255918.2347503,-1,500
1775255918.2347999,-1,500
1775255918.234848,-1,500
1775255918.2348945,-1,500
1775255918.2349412,-1,500
1775255918.2349868,-1,500
1775255918.2350316,-1,500
1775255918.2350774,-1,500
1775255918.2351341,-1,500
1775255918.2352107,-1,500
1775255918.2352624,-1,500
1775255918.235309,-1,500
1775255918.235355,-1,500
1775255918.235399,-1,500
1775255918.2354434,-1,500
1775255918.2354884,-1,500
1775255918.2355323,-1,500
1775255918.2355764,-1,500
1775255918.2357073,-1,500
1775255919.1107635,-1,500
1775255919.1108358,-1,500
1775255919.1108987,-1,500
1775255919.110968,-1,500
1775255919.1110237,-1,500
1775255919.1110742,-1,500
1775255919.111122,-1,500
1775255919.111191,-1,500
1775255919.1112425,-1,500
1775255919.1112905,-1,500
1775255919.1113372,-1,500
