timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
0.065,req_rro_0000001,602112,round_robin,sp26-cs525-0605,200,5602.59,15.466,,sp26-cs525-0605.cs.illinois.edu,0.065,0.000,round_robin
0.096,req_rro_0000002,602112,round_robin,sp26-cs525-0606,200,4598.396,19.458,,sp26-cs525-0606.cs.illinois.edu,0.096,0.031,round_robin
0.126,req_rro_0000003,602112,round_robin,sp26-cs525-0607,200,1502.393,14.983,,sp26-cs525-0607.cs.illinois.edu,0.126,0.061,round_robin
0.142,req_rro_0000004,602112,round_robin,sp26-cs525-0608,200,2769.954,16.838,,sp26-cs525-0608.cs.illinois.edu,0.142,0.077,round_robin
0.229,req_rro_0000005,602112,round_robin,sp26-cs525-0609,200,3172.576,17.842,,sp26-cs525-0609.cs.illinois.edu,0.229,0.164,round_robin
0.23,req_rro_0000006,602112,round_robin,sp26-cs525-0612,200,2666.521,21.677,,sp26-cs525-0612.cs.illinois.edu,0.23,0.165,round_robin
0.238,req_rro_0000007,602112,round_robin,sp26-cs525-0613,200,2602.038,15.182,,sp26-cs525-0613.cs.illinois.edu,0.238,0.173,round_robin
0.276,req_rro_0000008,602112,round_robin,sp26-cs525-0614,200,2652.304,13.928,,sp26-cs525-0614.cs.illinois.edu,0.276,0.211,round_robin
0.283,req_rro_0000009,602112,round_robin,sp26-cs525-0615,200,2510.94,12.661,,sp26-cs525-0615.cs.illinois.edu,0.283,0.218,round_robin
0.325,req_rro_0000010,602112,round_robin,sp26-cs525-0617,200,2202.378,8.374,,sp26-cs525-0617.cs.illinois.edu,0.325,0.260,round_robin
0.366,req_rro_0000011,602112,round_robin,sp26-cs525-0618,503,2761.939,17.241,,sp26-cs525-0618.cs.illinois.edu,0.366,0.301,round_robin
0.407,req_rro_0000012,602112,round_robin,sp26-cs525-0619,200,3234.044,17.154,,sp26-cs525-0619.cs.illinois.edu,0.407,0.342,round_robin
0.421,req_rro_0000013,602112,round_robin,sp26-cs525-0605,200,2311.675,10.545,,sp26-cs525-0605.cs.illinois.edu,0.421,0.356,round_robin
0.52,req_rro_0000014,602112,round_robin,sp26-cs525-0606,200,1307.738,16.841,,sp26-cs525-0606.cs.illinois.edu,0.52,0.455,round_robin
0.552,req_rro_0000015,602112,round_robin,sp26-cs525-0607,200,2845.149,13.018,,sp26-cs525-0607.cs.illinois.edu,0.552,0.487,round_robin
0.625,req_rro_0000016,602112,round_robin,sp26-cs525-0608,200,1512.3,21.884,,sp26-cs525-0608.cs.illinois.edu,0.625,0.560,round_robin
0.637,req_rro_0000017,602112,round_robin,sp26-cs525-0609,200,4490.986,13.269,,sp26-cs525-0609.cs.illinois.edu,0.637,0.572,round_robin
0.728,req_rro_0000018,602112,round_robin,sp26-cs525-0612,200,2366.434,17.67,,sp26-cs525-0612.cs.illinois.edu,0.728,0.663,round_robin
0.808,req_rro_0000019,602112,round_robin,sp26-cs525-0613,200,1791.104,23.159,,sp26-cs525-0613.cs.illinois.edu,0.808,0.743,round_robin
0.815,req_rro_0000020,602112,round_robin,sp26-cs525-0614,200,2831.49,13.885,,sp26-cs525-0614.cs.illinois.edu,0.815,0.750,round_robin
0.849,req_rro_0000021,602112,round_robin,sp26-cs525-0615,200,2586.976,16.078,,sp26-cs525-0615.cs.illinois.edu,0.849,0.784,round_robin
0.866,req_rro_0000022,602112,round_robin,sp26-cs525-0617,200,3626.41,20.399,,sp26-cs525-0617.cs.illinois.edu,0.866,0.801,round_robin
1.03,req_rro_0000023,602112,round_robin,sp26-cs525-0618,503,3216.978,10.694,,sp26-cs525-0618.cs.illinois.edu,1.03,0.965,round_robin
1.164,req_rro_0000024,602112,round_robin,sp26-cs525-0619,200,2591.334,14.9,,sp26-cs525-0619.cs.illinois.edu,1.164,1.099,round_robin
1.169,req_rro_0000025,602112,round_robin,sp26-cs525-0605,200,1461.308,14.289,,sp26-cs525-0605.cs.illinois.edu,1.169,1.104,round_robin
1.205,req_rro_0000026,602112,round_robin,sp26-cs525-0606,200,3041.232,19.65,,sp26-cs525-0606.cs.illinois.edu,1.205,1.140,round_robin
1.234,req_rro_0000027,602112,round_robin,sp26-cs525-0607,200,3529.779,16.81,,sp26-cs525-0607.cs.illinois.edu,1.234,1.169,round_robin
1.298,req_rro_0000028,602112,round_robin,sp26-cs525-0608,200,3008.465,18.04,,sp26-cs525-0608.cs.illinois.edu,1.298,1.233,round_robin
1.375,req_rro_0000029,602112,round_robin,sp26-cs525-0609,200,4001.759,13.894,,sp26-cs525-0609.cs.illinois.edu,1.375,1.310,round_robin
1.466,req_rro_0000030,602112,round_robin,sp26-cs525-0612,200,2134.329,12.062,,sp26-cs525-0612.cs.illinois.edu,1.466,1.401,round_robin
1.476,req_rro_0000031,602112,round_robin,sp26-cs525-0613,200,1258.789,14.667,,sp26-cs525-0613.cs.illinois.edu,1.476,1.411,round_robin
1.51,req_rro_0000032,602112,round_robin,sp26-cs525-0614,504,2217.743,14.862,,sp26-cs525-0614.cs.illinois.edu,1.51,1.445,round_robin
1.51,req_rro_0000033,602112,round_robin,sp26-cs525-0615,200,2516.886,15.413,,sp26-cs525-0615.cs.illinois.edu,1.51,1.445,round_robin
1.532,req_rro_0000034,602112,round_robin,sp26-cs525-0617,200,2778.923,17.83,,sp26-cs525-0617.cs.illinois.edu,1.532,1.467,round_robin
1.814,req_rro_0000035,602112,round_robin,sp26-cs525-0618,200,2689.695,16.378,,sp26-cs525-0618.cs.illinois.edu,1.814,1.749,round_robin
1.835,req_rro_0000036,602112,round_robin,sp26-cs525-0619,200,1766.426,14.537,,sp26-cs525-0619.cs.illinois.edu,1.835,1.770,round_robin
1.842,req_rro_0000037,602112,round_robin,sp26-cs525-0605,200,1210.965,8.188,,sp26-cs525-0605.cs.illinois.edu,1.842,1.777,round_robin
1.908,req_rro_0000038,602112,round_robin,sp26-cs525-0606,200,3052.877,14.118,,sp26-cs525-0606.cs.illinois.edu,1.908,1.843,round_robin
2.022,req_rro_0000039,602112,round_robin,sp26-cs525-0607,200,2411.219,11.325,,sp26-cs525-0607.cs.illinois.edu,2.022,1.957,round_robin
2.038,req_rro_0000040,602112,round_robin,sp26-cs525-0608,200,1439.104,16.214,,sp26-cs525-0608.cs.illinois.edu,2.038,1.973,round_robin
2.045,req_rro_0000041,602112,round_robin,sp26-cs525-0609,200,2541.281,13.501,,sp26-cs525-0609.cs.illinois.edu,2.045,1.980,round_robin
2.129,req_rro_0000042,602112,round_robin,sp26-cs525-0612,200,1100.0,14.614,,sp26-cs525-0612.cs.illinois.edu,2.129,2.064,round_robin
2.223,req_rro_0000043,602112,round_robin,sp26-cs525-0613,200,1465.914,24.429,,sp26-cs525-0613.cs.illinois.edu,2.223,2.158,round_robin
2.228,req_rro_0000044,602112,round_robin,sp26-cs525-0614,200,3104.168,20.116,,sp26-cs525-0614.cs.illinois.edu,2.228,2.163,round_robin
2.292,req_rro_0000045,602112,round_robin,sp26-cs525-0615,200,2141.018,21.957,,sp26-cs525-0615.cs.illinois.edu,2.292,2.227,round_robin
2.351,req_rro_0000046,602112,round_robin,sp26-cs525-0617,200,2088.163,17.045,,sp26-cs525-0617.cs.illinois.edu,2.351,2.286,round_robin
2.43,req_rro_0000047,602112,round_robin,sp26-cs525-0618,200,3071.44,14.9,,sp26-cs525-0618.cs.illinois.edu,2.43,2.365,round_robin
2.521,req_rro_0000048,602112,round_robin,sp26-cs525-0619,200,1543.08,14.352,,sp26-cs525-0619.cs.illinois.edu,2.521,2.456,round_robin
2.576,req_rro_0000049,602112,round_robin,sp26-cs525-0605,200,2491.256,24.303,,sp26-cs525-0605.cs.illinois.edu,2.576,2.511,round_robin
2.621,req_rro_0000050,602112,round_robin,sp26-cs525-0606,200,1740.024,16.325,,sp26-cs525-0606.cs.illinois.edu,2.621,2.556,round_robin
2.696,req_rro_0000051,602112,round_robin,sp26-cs525-0607,200,3026.939,13.531,,sp26-cs525-0607.cs.illinois.edu,2.696,2.631,round_robin
2.736,req_rro_0000052,602112,round_robin,sp26-cs525-0608,200,3084.285,16.994,,sp26-cs525-0608.cs.illinois.edu,2.736,2.671,round_robin
2.752,req_rro_0000053,602112,round_robin,sp26-cs525-0609,200,2186.138,15.058,,sp26-cs525-0609.cs.illinois.edu,2.752,2.687,round_robin
2.776,req_rro_0000054,602112,round_robin,sp26-cs525-0612,200,3304.462,16.119,,sp26-cs525-0612.cs.illinois.edu,2.776,2.711,round_robin
2.805,req_rro_0000055,602112,round_robin,sp26-cs525-0613,200,2744.049,17.991,,sp26-cs525-0613.cs.illinois.edu,2.805,2.740,round_robin
2.88,req_rro_0000056,602112,round_robin,sp26-cs525-0614,200,1982.675,21.004,,sp26-cs525-0614.cs.illinois.edu,2.88,2.815,round_robin
2.936,req_rro_0000057,602112,round_robin,sp26-cs525-0615,200,2637.764,13.367,,sp26-cs525-0615.cs.illinois.edu,2.936,2.871,round_robin
2.939,req_rro_0000058,602112,round_robin,sp26-cs525-0617,200,3963.18,14.855,,sp26-cs525-0617.cs.illinois.edu,2.939,2.874,round_robin
2.965,req_rro_0000059,602112,round_robin,sp26-cs525-0618,200,4586.595,13.254,,sp26-cs525-0618.cs.illinois.edu,2.965,2.900,round_robin
3.009,req_rro_0000060,602112,round_robin,sp26-cs525-0619,200,2505.558,16.309,,sp26-cs525-0619.cs.illinois.edu,3.009,2.944,round_robin
3.028,req_rro_0000061,602112,round_robin,sp26-cs525-0605,200,5490.99,17.948,,sp26-cs525-0605.cs.illinois.edu,3.028,2.963,round_robin
3.156,req_rro_0000062,602112,round_robin,sp26-cs525-0606,200,2184.098,11.918,,sp26-cs525-0606.cs.illinois.edu,3.156,3.091,round_robin
3.16,req_rro_0000063,602112,round_robin,sp26-cs525-0607,200,2966.893,9.914,,sp26-cs525-0607.cs.illinois.edu,3.16,3.095,round_robin
3.173,req_rro_0000064,602112,round_robin,sp26-cs525-0608,200,1530.659,12.662,,sp26-cs525-0608.cs.illinois.edu,3.173,3.108,round_robin
3.183,req_rro_0000065,602112,round_robin,sp26-cs525-0609,200,3702.713,20.144,,sp26-cs525-0609.cs.illinois.edu,3.183,3.118,round_robin
3.188,req_rro_0000066,602112,round_robin,sp26-cs525-0612,200,3319.625,18.039,,sp26-cs525-0612.cs.illinois.edu,3.188,3.123,round_robin
3.188,req_rro_0000067,602112,round_robin,sp26-cs525-0613,200,1683.008,17.673,,sp26-cs525-0613.cs.illinois.edu,3.188,3.123,round_robin
3.211,req_rro_0000068,602112,round_robin,sp26-cs525-0614,200,3432.155,19.347,,sp26-cs525-0614.cs.illinois.edu,3.211,3.146,round_robin
3.278,req_rro_0000069,602112,round_robin,sp26-cs525-0615,200,1888.947,13.222,,sp26-cs525-0615.cs.illinois.edu,3.278,3.213,round_robin
3.31,req_rro_0000070,602112,round_robin,sp26-cs525-0617,200,1545.615,16.587,,sp26-cs525-0617.cs.illinois.edu,3.31,3.245,round_robin
3.446,req_rro_0000071,602112,round_robin,sp26-cs525-0618,200,1315.932,20.929,,sp26-cs525-0618.cs.illinois.edu,3.446,3.381,round_robin
3.559,req_rro_0000072,602112,round_robin,sp26-cs525-0619,200,2728.106,18.487,,sp26-cs525-0619.cs.illinois.edu,3.559,3.494,round_robin
3.565,req_rro_0000073,602112,round_robin,sp26-cs525-0605,200,1922.552,18.546,,sp26-cs525-0605.cs.illinois.edu,3.565,3.500,round_robin
3.567,req_rro_0000074,602112,round_robin,sp26-cs525-0606,200,1583.596,17.315,,sp26-cs525-0606.cs.illinois.edu,3.567,3.502,round_robin
3.572,req_rro_0000075,602112,round_robin,sp26-cs525-0607,200,1100.0,16.302,,sp26-cs525-0607.cs.illinois.edu,3.572,3.507,round_robin
3.66,req_rro_0000076,602112,round_robin,sp26-cs525-0608,200,3379.971,18.918,,sp26-cs525-0608.cs.illinois.edu,3.66,3.595,round_robin
3.686,req_rro_0000077,602112,round_robin,sp26-cs525-0609,200,2548.51,17.274,,sp26-cs525-0609.cs.illinois.edu,3.686,3.621,round_robin
3.761,req_rro_0000078,602112,round_robin,sp26-cs525-0612,200,1390.517,16.134,,sp26-cs525-0612.cs.illinois.edu,3.761,3.696,round_robin
3.764,req_rro_0000079,602112,round_robin,sp26-cs525-0613,200,1429.231,11.965,,sp26-cs525-0613.cs.illinois.edu,3.764,3.699,round_robin
3.853,req_rro_0000080,602112,round_robin,sp26-cs525-0614,504,3332.631,12.318,,sp26-cs525-0614.cs.illinois.edu,3.853,3.788,round_robin
3.872,req_rro_0000081,602112,round_robin,sp26-cs525-0615,200,1532.839,16.268,,sp26-cs525-0615.cs.illinois.edu,3.872,3.807,round_robin
3.896,req_rro_0000082,602112,round_robin,sp26-cs525-0617,200,2972.49,8.133,,sp26-cs525-0617.cs.illinois.edu,3.896,3.831,round_robin
3.93,req_rro_0000083,602112,round_robin,sp26-cs525-0618,200,3311.634,10.566,,sp26-cs525-0618.cs.illinois.edu,3.93,3.865,round_robin
3.993,req_rro_0000084,602112,round_robin,sp26-cs525-0619,200,1247.251,12.07,,sp26-cs525-0619.cs.illinois.edu,3.993,3.928,round_robin
