timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
0.019,req_rro_0000001,602112,round_robin,sp26-cs525-0605,200,7885.89,15.349,,sp26-cs525-0605.cs.illinois.edu,0.019,0.000,round_robin
0.172,req_rro_0000002,602112,round_robin,sp26-cs525-0606,503,5768.61,18.276,,sp26-cs525-0606.cs.illinois.edu,0.172,0.153,round_robin
0.175,req_rro_0000003,602112,round_robin,sp26-cs525-0607,200,2899.352,18.775,,sp26-cs525-0607.cs.illinois.edu,0.175,0.156,round_robin
0.326,req_rro_0000004,602112,round_robin,sp26-cs525-0608,200,4746.478,28.856,,sp26-cs525-0608.cs.illinois.edu,0.326,0.307,round_robin
0.506,req_rro_0000005,602112,round_robin,sp26-cs525-0609,503,3264.783,28.442,,sp26-cs525-0609.cs.illinois.edu,0.506,0.487,round_robin
0.533,req_rro_0000006,602112,round_robin,sp26-cs525-0612,200,5056.62,17.338,,sp26-cs525-0612.cs.illinois.edu,0.533,0.514,round_robin
0.558,req_rro_0000007,602112,round_robin,sp26-cs525-0613,200,3596.731,20.571,,sp26-cs525-0613.cs.illinois.edu,0.558,0.539,round_robin
0.57,req_rro_0000008,602112,round_robin,sp26-cs525-0614,504,7159.277,28.038,,sp26-cs525-0614.cs.illinois.edu,0.57,0.551,round_robin
0.856,req_rro_0000009,602112,round_robin,sp26-cs525-0615,200,3813.089,16.597,,sp26-cs525-0615.cs.illinois.edu,0.856,0.837,round_robin
0.921,req_rro_0000010,602112,round_robin,sp26-cs525-0617,200,5129.958,29.158,,sp26-cs525-0617.cs.illinois.edu,0.921,0.902,round_robin
0.934,req_rro_0000011,602112,round_robin,sp26-cs525-0618,200,3339.572,22.929,,sp26-cs525-0618.cs.illinois.edu,0.934,0.915,round_robin
1.023,req_rro_0000012,602112,round_robin,sp26-cs525-0619,200,3769.861,26.468,,sp26-cs525-0619.cs.illinois.edu,1.023,1.004,round_robin
1.093,req_rro_0000013,602112,round_robin,sp26-cs525-0605,503,9083.641,18.266,,sp26-cs525-0605.cs.illinois.edu,1.093,1.074,round_robin
1.196,req_rro_0000014,602112,round_robin,sp26-cs525-0606,503,3366.816,23.916,,sp26-cs525-0606.cs.illinois.edu,1.196,1.177,round_robin
1.313,req_rro_0000015,602112,round_robin,sp26-cs525-0607,200,4263.763,18.741,,sp26-cs525-0607.cs.illinois.edu,1.313,1.294,round_robin
1.66,req_rro_0000016,602112,round_robin,sp26-cs525-0608,200,2524.228,21.644,,sp26-cs525-0608.cs.illinois.edu,1.66,1.641,round_robin
1.7,req_rro_0000017,602112,round_robin,sp26-cs525-0609,200,2798.456,19.234,,sp26-cs525-0609.cs.illinois.edu,1.7,1.681,round_robin
1.76,req_rro_0000018,602112,round_robin,sp26-cs525-0612,200,2853.5,23.758,,sp26-cs525-0612.cs.illinois.edu,1.76,1.741,round_robin
1.857,req_rro_0000019,602112,round_robin,sp26-cs525-0613,200,4354.265,27.459,,sp26-cs525-0613.cs.illinois.edu,1.857,1.838,round_robin
1.868,req_rro_0000020,602112,round_robin,sp26-cs525-0614,200,3600.363,25.26,,sp26-cs525-0614.cs.illinois.edu,1.868,1.849,round_robin
