timestamp,req_id,payload_bytes,mode,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
1773826200.020863,gs96_00001,3528,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,4665.998,1.274,,sp26-cs525-0608.cs.illinois.edu,1773826200.020863,0.000,gateway_smart
1773826200.060341,gs96_00002,3560,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,2737.887,1.587,,sp26-cs525-0614.cs.illinois.edu,1773826200.060341,0.039,gateway_smart
1773826200.091878,gs96_00003,3528,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,4450.529,2.426,,sp26-cs525-0607.cs.illinois.edu,1773826200.091878,0.071,gateway_smart
1773826200.145327,gs96_00004,3528,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,3843.636,1.463,,sp26-cs525-0608.cs.illinois.edu,1773826200.145327,0.124,gateway_smart
1773826200.163952,gs96_00005,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,1979.395,2.182,,sp26-cs525-0607.cs.illinois.edu,1773826200.163952,0.143,gateway_smart
1773826200.189431,gs96_00006,3528,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,5051.972,3.063,,sp26-cs525-0609.cs.illinois.edu,1773826200.189431,0.169,gateway_smart
1773826200.242415,gs96_00007,3528,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,2309.526,1.981,,sp26-cs525-0607.cs.illinois.edu,1773826200.242415,0.222,gateway_smart
1773826200.270699,gs96_00008,3496,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1171.448,2.263,,sp26-cs525-0613.cs.illinois.edu,1773826200.270699,0.250,gateway_smart
1773826200.29973,gs96_00009,3512,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,4172.765,2.059,,sp26-cs525-0605.cs.illinois.edu,1773826200.29973,0.279,gateway_smart
1773826200.336517,gs96_00010,3512,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,5623.552,1.751,,sp26-cs525-0614.cs.illinois.edu,1773826200.336517,0.316,gateway_smart
1773826200.406281,gs96_00011,3512,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,3226.327,1.911,,sp26-cs525-0614.cs.illinois.edu,1773826200.406281,0.385,gateway_smart
1773826200.433809,gs96_00012,3528,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,1428.411,1.747,,sp26-cs525-0607.cs.illinois.edu,1773826200.433809,0.413,gateway_smart
1773826200.456055,gs96_00013,3528,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,1683.95,2.107,,sp26-cs525-0607.cs.illinois.edu,1773826200.456055,0.435,gateway_smart
1773826200.516934,gs96_00014,3528,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,2491.944,1.939,,sp26-cs525-0615.cs.illinois.edu,1773826200.516934,0.496,gateway_smart
1773826200.539687,gs96_00015,3544,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,2555.866,1.708,,sp26-cs525-0612.cs.illinois.edu,1773826200.539687,0.519,gateway_smart
1773826200.581721,gs96_00016,3560,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,2014.722,1.776,,sp26-cs525-0609.cs.illinois.edu,1773826200.581721,0.561,gateway_smart
1773826200.629024,gs96_00017,3528,gateway_smart,sp26-cs525-0609.cs.illinois.edu,502,2936.256,2.199,,sp26-cs525-0609.cs.illinois.edu,1773826200.629024,0.608,gateway_smart
1773826200.661378,gs96_00018,3528,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,1962.423,1.504,,sp26-cs525-0608.cs.illinois.edu,1773826200.661378,0.641,gateway_smart
1773826200.66902,gs96_00019,3528,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,4507.742,2.823,,sp26-cs525-0609.cs.illinois.edu,1773826200.66902,0.648,gateway_smart
1773826200.730757,gs96_00020,3560,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,2980.518,1.877,,sp26-cs525-0615.cs.illinois.edu,1773826200.730757,0.710,gateway_smart
1773826200.77555,gs96_00021,3560,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1165.243,1.177,,sp26-cs525-0613.cs.illinois.edu,1773826200.77555,0.755,gateway_smart
1773826200.812672,gs96_00022,3528,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,3303.054,2.261,,sp26-cs525-0618.cs.illinois.edu,1773826200.812672,0.792,gateway_smart
1773826200.833825,gs96_00023,3560,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,6588.841,2.909,,sp26-cs525-0605.cs.illinois.edu,1773826200.833825,0.813,gateway_smart
1773826200.874782,gs96_00024,3512,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,3224.831,1.781,,sp26-cs525-0619.cs.illinois.edu,1773826200.874782,0.854,gateway_smart
1773826200.891989,gs96_00025,3528,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,3490.918,3.063,,sp26-cs525-0619.cs.illinois.edu,1773826200.891989,0.871,gateway_smart
