timestamp,req_id,payload_bytes,mode,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
1773822600.019049,gs48_00001,3512,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,1848.016,1.75,,sp26-cs525-0606.cs.illinois.edu,1773822600.019049,0.000,gateway_smart
1773822600.04279,gs48_00002,3560,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,1285.755,2.059,,sp26-cs525-0605.cs.illinois.edu,1773822600.04279,0.024,gateway_smart
1773822600.070898,gs48_00003,3528,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,1139.628,1.013,,sp26-cs525-0614.cs.illinois.edu,1773822600.070898,0.052,gateway_smart
1773822600.113922,gs48_00004,3512,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,1428.773,2.131,,sp26-cs525-0619.cs.illinois.edu,1773822600.113922,0.095,gateway_smart
1773822600.167133,gs48_00005,3496,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,1906.084,1.658,,sp26-cs525-0609.cs.illinois.edu,1773822600.167133,0.148,gateway_smart
1773822600.176496,gs48_00006,3512,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,1310.642,1.246,,sp26-cs525-0605.cs.illinois.edu,1773822600.176496,0.157,gateway_smart
1773822600.205872,gs48_00007,3512,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,1187.089,2.15,,sp26-cs525-0607.cs.illinois.edu,1773822600.205872,0.187,gateway_smart
1773822600.255892,gs48_00008,3544,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,2347.097,1.765,,sp26-cs525-0612.cs.illinois.edu,1773822600.255892,0.237,gateway_smart
1773822600.306267,gs48_00009,3496,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1539.972,1.331,,sp26-cs525-0613.cs.illinois.edu,1773822600.306267,0.287,gateway_smart
1773822600.329845,gs48_00010,3528,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,1344.708,0.777,,sp26-cs525-0609.cs.illinois.edu,1773822600.329845,0.311,gateway_smart
1773822600.361349,gs48_00011,3528,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,1606.164,1.543,,sp26-cs525-0608.cs.illinois.edu,1773822600.361349,0.342,gateway_smart
1773822600.379592,gs48_00012,3496,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,1896.105,1.598,,sp26-cs525-0618.cs.illinois.edu,1773822600.379592,0.361,gateway_smart
1773822600.411398,gs48_00013,3512,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1262.019,1.69,,sp26-cs525-0613.cs.illinois.edu,1773822600.411398,0.392,gateway_smart
1773822600.454989,gs48_00014,3512,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,1091.551,1.632,,sp26-cs525-0618.cs.illinois.edu,1773822600.454989,0.436,gateway_smart
1773822600.505988,gs48_00015,3512,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,1491.548,1.486,,sp26-cs525-0615.cs.illinois.edu,1773822600.505988,0.487,gateway_smart
1773822600.519385,gs48_00016,3560,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,1658.26,1.524,,sp26-cs525-0618.cs.illinois.edu,1773822600.519385,0.500,gateway_smart
1773822600.55549,gs48_00017,3528,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,1260.474,1.226,,sp26-cs525-0608.cs.illinois.edu,1773822600.55549,0.536,gateway_smart
1773822600.606394,gs48_00018,3528,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,1389.444,0.974,,sp26-cs525-0606.cs.illinois.edu,1773822600.606394,0.587,gateway_smart
1773822600.624099,gs48_00019,3560,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,1385.905,0.877,,sp26-cs525-0606.cs.illinois.edu,1773822600.624099,0.605,gateway_smart
1773822600.671607,gs48_00020,3544,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,1716.304,1.678,,sp26-cs525-0606.cs.illinois.edu,1773822600.671607,0.653,gateway_smart
1773822600.711431,gs48_00021,3544,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,1752.2,1.814,,sp26-cs525-0608.cs.illinois.edu,1773822600.711431,0.692,gateway_smart
1773822600.739238,gs48_00022,3528,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,1470.411,1.14,,sp26-cs525-0617.cs.illinois.edu,1773822600.739238,0.720,gateway_smart
1773822600.778799,gs48_00023,3544,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,1775.601,1.752,,sp26-cs525-0609.cs.illinois.edu,1773822600.778799,0.760,gateway_smart
1773822600.790498,gs48_00024,3528,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,1421.101,1.278,,sp26-cs525-0615.cs.illinois.edu,1773822600.790498,0.771,gateway_smart
1773822600.823704,gs48_00025,3528,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,1596.606,2.9,,sp26-cs525-0609.cs.illinois.edu,1773822600.823704,0.805,gateway_smart
1773822600.867443,gs48_00026,3544,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,1229.917,1.131,,sp26-cs525-0614.cs.illinois.edu,1773822600.867443,0.848,gateway_smart
1773822600.91529,gs48_00027,3528,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,1155.865,1.401,,sp26-cs525-0617.cs.illinois.edu,1773822600.91529,0.896,gateway_smart
1773822600.946057,gs48_00028,3544,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1867.136,1.403,,sp26-cs525-0613.cs.illinois.edu,1773822600.946057,0.927,gateway_smart
1773822600.963233,gs48_00029,3560,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,2501.671,1.437,,sp26-cs525-0618.cs.illinois.edu,1773822600.963233,0.944,gateway_smart
1773822601.013882,gs48_00030,3528,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,1540.579,1.657,,sp26-cs525-0612.cs.illinois.edu,1773822601.013882,0.995,gateway_smart
1773822601.051152,gs48_00031,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,1771.112,1.778,,sp26-cs525-0607.cs.illinois.edu,1773822601.051152,1.032,gateway_smart
1773822601.078728,gs48_00032,3512,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,1592.186,1.019,,sp26-cs525-0614.cs.illinois.edu,1773822601.078728,1.060,gateway_smart
1773822601.097957,gs48_00033,3512,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1404.283,1.514,,sp26-cs525-0613.cs.illinois.edu,1773822601.097957,1.079,gateway_smart
1773822601.131289,gs48_00034,3512,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1949.681,1.344,,sp26-cs525-0613.cs.illinois.edu,1773822601.131289,1.112,gateway_smart
1773822601.182308,gs48_00035,3512,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,1388.435,2.035,,sp26-cs525-0608.cs.illinois.edu,1773822601.182308,1.163,gateway_smart
1773822601.210536,gs48_00036,3512,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,1119.198,1.435,,sp26-cs525-0612.cs.illinois.edu,1773822601.210536,1.191,gateway_smart
1773822601.228918,gs48_00037,3512,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,1512.19,1.676,,sp26-cs525-0614.cs.illinois.edu,1773822601.228918,1.210,gateway_smart
1773822601.294493,gs48_00038,3544,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,2080.532,1.716,,sp26-cs525-0614.cs.illinois.edu,1773822601.294493,1.275,gateway_smart
1773822601.329131,gs48_00039,3496,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,1459.164,1.184,,sp26-cs525-0618.cs.illinois.edu,1773822601.329131,1.310,gateway_smart
1773822601.361119,gs48_00040,3528,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,1732.793,1.437,,sp26-cs525-0617.cs.illinois.edu,1773822601.361119,1.342,gateway_smart
1773822601.391626,gs48_00041,3512,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,1590.101,2.187,,sp26-cs525-0614.cs.illinois.edu,1773822601.391626,1.373,gateway_smart
1773822601.423409,gs48_00042,3528,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,2382.907,1.445,,sp26-cs525-0618.cs.illinois.edu,1773822601.423409,1.404,gateway_smart
1773822601.462908,gs48_00043,3496,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,1245.492,1.475,,sp26-cs525-0612.cs.illinois.edu,1773822601.462908,1.444,gateway_smart
1773822601.472594,gs48_00044,3512,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,1857.46,1.181,,sp26-cs525-0612.cs.illinois.edu,1773822601.472594,1.454,gateway_smart
1773822601.503471,gs48_00045,3544,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,2087.887,1.65,,sp26-cs525-0614.cs.illinois.edu,1773822601.503471,1.484,gateway_smart
1773822601.549503,gs48_00046,3496,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,1475.418,1.165,,sp26-cs525-0614.cs.illinois.edu,1773822601.549503,1.530,gateway_smart
1773822601.59885,gs48_00047,3560,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,1823.898,0.936,,sp26-cs525-0615.cs.illinois.edu,1773822601.59885,1.580,gateway_smart
1773822601.6051,gs48_00048,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,1271.959,1.268,,sp26-cs525-0607.cs.illinois.edu,1773822601.6051,1.586,gateway_smart
1773822601.656418,gs48_00049,3512,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,1735.806,1.22,,sp26-cs525-0605.cs.illinois.edu,1773822601.656418,1.637,gateway_smart
1773822601.700079,gs48_00050,3544,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,1554.176,1.356,,sp26-cs525-0619.cs.illinois.edu,1773822601.700079,1.681,gateway_smart
1773822601.706238,gs48_00051,3512,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,1878.657,1.084,,sp26-cs525-0606.cs.illinois.edu,1773822601.706238,1.687,gateway_smart
1773822601.740668,gs48_00052,3528,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,2200.254,1.795,,sp26-cs525-0613.cs.illinois.edu,1773822601.740668,1.722,gateway_smart
1773822601.779461,gs48_00053,3528,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1679.142,1.381,,sp26-cs525-0613.cs.illinois.edu,1773822601.779461,1.760,gateway_smart
1773822601.834906,gs48_00054,3528,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,2161.449,1.69,,sp26-cs525-0605.cs.illinois.edu,1773822601.834906,1.816,gateway_smart
1773822601.848833,gs48_00055,3528,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,1259.801,1.168,,sp26-cs525-0607.cs.illinois.edu,1773822601.848833,1.830,gateway_smart
1773822601.887611,gs48_00056,3544,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1358.333,1.363,,sp26-cs525-0613.cs.illinois.edu,1773822601.887611,1.869,gateway_smart
1773822601.910172,gs48_00057,3496,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,1045.668,2.036,,sp26-cs525-0617.cs.illinois.edu,1773822601.910172,1.891,gateway_smart
1773822601.97093,gs48_00058,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,1706.704,1.688,,sp26-cs525-0607.cs.illinois.edu,1773822601.97093,1.952,gateway_smart
1773822602.006027,gs48_00059,3560,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,1903.219,1.74,,sp26-cs525-0612.cs.illinois.edu,1773822602.006027,1.987,gateway_smart
1773822602.03321,gs48_00060,3512,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,1641.165,1.239,,sp26-cs525-0617.cs.illinois.edu,1773822602.03321,2.014,gateway_smart
1773822602.05503,gs48_00061,3560,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,1496.531,1.355,,sp26-cs525-0607.cs.illinois.edu,1773822602.05503,2.036,gateway_smart
1773822602.098916,gs48_00062,3528,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,1410.814,1.883,,sp26-cs525-0619.cs.illinois.edu,1773822602.098916,2.080,gateway_smart
1773822602.147239,gs48_00063,3528,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,1480.573,1.254,,sp26-cs525-0606.cs.illinois.edu,1773822602.147239,2.128,gateway_smart
