timestamp,req_id,payload_bytes,mode,backend_id,status_code,e2e_ms,gateway_overhead_ms,
1773822600.019049,gs48_00001,3512,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,1848.016,1.75,
1773822600.04279,gs48_00002,3560,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,1285.755,2.059,
1773822600.070898,gs48_00003,3528,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,1139.628,1.013,
1773822600.113922,gs48_00004,3512,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,1428.773,2.131,
1773822600.167133,gs48_00005,3496,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,1906.084,1.658,
1773822600.176496,gs48_00006,3512,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,1310.642,1.246,
1773822600.205872,gs48_00007,3512,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,1187.089,2.15,
1773822600.255892,gs48_00008,3544,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,2347.097,1.765,
1773822600.306267,gs48_00009,3496,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1539.972,1.331,
1773822600.329845,gs48_00010,3528,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,1344.708,0.777,
1773822600.361349,gs48_00011,3528,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,1606.164,1.543,
1773822600.379592,gs48_00012,3496,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,1896.105,1.598,
1773822600.411398,gs48_00013,3512,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1262.019,1.69,
1773822600.454989,gs48_00014,3512,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,1091.551,1.632,
1773822600.505988,gs48_00015,3512,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,1491.548,1.486,
1773822600.519385,gs48_00016,3560,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,1658.26,1.524,
1773822600.55549,gs48_00017,3528,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,1260.474,1.226,
