timestamp,req_id,payload_bytes,mode,backend_id,status_code,e2e_ms,gateway_overhead_ms,
1773828000.01877,gs128_00001,3528,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,4709.004,3.402,
1773828000.050789,gs128_00002,3544,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,1949.476,1.219,
1773828000.101793,gs128_00003,3544,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,12205.02,2.863,
1773828000.133536,gs128_00004,3496,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,10921.976,1.765,
1773828000.187295,gs128_00005,3528,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,3266.315,3.119,
1773828000.231826,gs128_00006,3496,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,3359.315,2.154,
1773828000.273334,gs128_00007,3496,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,4470.895,2.283,
1773828000.293448,gs128_00008,3512,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,1318.051,1.783,
1773828000.356058,gs128_00009,3528,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,2942.894,1.179,
1773828000.387863,gs128_00010,3544,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,4450.277,1.396,
1773828000.406936,gs128_00011,3544,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,6057.56,3.292,
1773828000.474948,gs128_00012,3544,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,8396.307,1.593,
1773828000.509794,gs128_00013,3544,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,4910.599,1.784,
1773828000.545764,gs128_00014,3496,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,9108.822,3.445,
1773828000.595558,gs128_00015,3528,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,12253.902,4.717,
1773828000.60002,gs128_00016,3528,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,2136.81,2.541,
1773828000.644129,gs128_00017,3512,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,5072.305,1.401,
1773828000.690174,gs128_00018,3496,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,10052.182,1.48,
1773828000.751858,gs128_00019,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,5325.517,1.397,
1773828000.799034,gs128_00020,3512,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,3598.803,1.542,
1773828000.822665,gs128_00021,3528,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,6533.747,4.03,
1773828000.866585,gs128_00022,3528,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,11016.603,2.417,
1773828000.905189,gs128_00023,3496,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,6624.854,1.81,
1773828000.934202,gs128_00024,3544,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,2032.187,2.692,
1773828000.977092,gs128_00025,3544,gateway_smart,sp26-cs525-0606.cs.illinois.edu,503,3461.366,1.41,
1773828001.029725,gs128_00026,3496,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,4094.066,2.081,
1773828001.061977,gs128_00027,3512,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,4522.241,1.644,
1773828001.113941,gs128_00028,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,3205.378,2.551,
1773828001.144833,gs128_00029,3528,gateway_smart,sp26-cs525-0606.cs.illinois.edu,504,4528.202,2.813,
1773828001.194356,gs128_00030,3512,gateway_smart,sp26-cs525-0617.cs.illinois.edu,504,996.335,1.634,
1773828001.211336,gs128_00031,3544,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,1871.8,1.026,
1773828001.256888,gs128_00032,3560,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,2870.247,1.758,
1773828001.305971,gs128_00033,3560,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,3398.227,2.302,
1773828001.344474,gs128_00034,3512,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,4652.287,3.276,
1773828001.38035,gs128_00035,3544,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,4013.51,1.502,
1773828001.423898,gs128_00036,3512,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,1385.189,1.972,
1773828001.444978,gs128_00037,3528,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,2746.241,2.193,
1773828001.489818,gs128_00038,3512,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,6592.461,1.111,
1773828001.537241,gs128_00039,3512,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,885.492,1.196,
1773828001.594078,gs128_00040,3528,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,8707.453,2.504,
1773828001.605924,gs128_00041,3560,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,5498.271,1.456,
1773828001.671844,gs128_00042,3544,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,2923.474,2.939,
1773828001.717111,gs128_00043,3512,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,3027.651,3.049,
1773828001.739077,gs128_00044,3528,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,6536.665,1.876,
1773828001.787095,gs128_00045,3544,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,4038.603,2.24,
1773828001.822962,gs128_00046,3512,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,1938.085,1.713,
1773828001.875951,gs128_00047,3544,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,3455.915,2.423,
1773828001.905692,gs128_00048,3544,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,5233.811,1.976,
1773828001.944389,gs128_00049,3496,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,6229.065,2.392,
1773828001.990916,gs128_00050,3528,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,1361.332,2.497,
1773828002.006358,gs128_00051,3544,gateway_smart,sp26-cs525-0612.cs.illinois.edu,200,3053.914,4.729,
1773828002.052249,gs128_00052,3528,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,22867.836,3.954,
1773828002.107602,gs128_00053,3544,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,5624.608,2.569,
1773828002.12362,gs128_00054,3528,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,1499.857,3.281,
1773828002.186744,gs128_00055,3528,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,18078.114,1.731,
1773828002.20891,gs128_00056,3496,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,4630.576,2.216,
1773828002.274044,gs128_00057,3496,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,7083.629,0.956,
1773828002.312871,gs128_00058,3512,gateway_smart,sp26-cs525-0617.cs.illinois.edu,504,5912.828,3.488,
1773828002.346774,gs128_00059,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,5113.454,3.743,
1773828002.367765,gs128_00060,3528,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,3773.169,2.039,
1773828002.423339,gs128_00061,3528,gateway_smart,sp26-cs525-0606.cs.illinois.edu,200,1431.67,1.375,
1773828002.456654,gs128_00062,3512,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,2598.72,2.976,
1773828002.512244,gs128_00063,3528,gateway_smart,sp26-cs525-0609.cs.illinois.edu,200,4137.89,3.046,
1773828002.554346,gs128_00064,3528,gateway_smart,sp26-cs525-0605.cs.illinois.edu,200,4022.294,2.014,
1773828002.596065,gs128_00065,3528,gateway_smart,sp26-cs525-0613.cs.illinois.edu,502,2798.768,3.25,
1773828002.618217,gs128_00066,3512,gateway_smart,sp26-cs525-0617.cs.illinois.edu,200,3564.24,2.227,
1773828002.64743,gs128_00067,3528,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,4348.405,3.662,
1773828002.679885,gs128_00068,3528,gateway_smart,sp26-cs525-0618.cs.illinois.edu,200,3347.695,1.906,
1773828002.725328,gs128_00069,3544,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,2476.106,2.136,
1773828002.775057,gs128_00070,3560,gateway_smart,sp26-cs525-0619.cs.illinois.edu,200,6694.563,3.35,
1773828002.799075,gs128_00071,3544,gateway_smart,sp26-cs525-0614.cs.illinois.edu,200,3471.652,1.941,
1773828002.864627,gs128_00072,3528,gateway_smart,sp26-cs525-0615.cs.illinois.edu,200,2411.228,1.742,
1773828002.900257,gs128_00073,3528,gateway_smart,sp26-cs525-0607.cs.illinois.edu,200,10671.305,1.497,
1773828002.944566,gs128_00074,3560,gateway_smart,sp26-cs525-0608.cs.illinois.edu,200,2477.479,1.339,
1773828002.969266,gs128_00075,3544,gateway_smart,sp26-cs525-0613.cs.illinois.edu,200,4264.952,1.69,
