timestamp,req_id,payload_bytes,mode,backend_id,status_code,e2e_ms,gateway_overhead_ms,
1773910800.030427,gt64_00001,3548,gateway_strawman,sp26-cs525-0609.cs.illinois.edu,200,3082.977,3.358,
1773910800.070153,gt64_00002,3532,gateway_strawman,sp26-cs525-0609.cs.illinois.edu,200,1305.667,3.644,
1773910800.104811,gt64_00003,3516,gateway_strawman,sp26-cs525-0619.cs.illinois.edu,200,2642.205,4.729,
1773910800.13928,gt64_00004,3532,gateway_strawman,sp26-cs525-0617.cs.illinois.edu,200,3004.483,6.267,
1773910800.160306,gt64_00005,3532,gateway_strawman,sp26-cs525-0613.cs.illinois.edu,200,2269.559,6.057,
1773910800.18854,gt64_00006,3532,gateway_strawman,sp26-cs525-0608.cs.illinois.edu,200,2170.632,4.756,
1773910800.231111,gt64_00007,3516,gateway_strawman,sp26-cs525-0615.cs.illinois.edu,200,3282.056,5.78,
1773910800.269233,gt64_00008,3548,gateway_strawman,sp26-cs525-0609.cs.illinois.edu,200,1513.439,4.788,
1773910800.306242,gt64_00009,3532,gateway_strawman,sp26-cs525-0613.cs.illinois.edu,200,1480.591,5.545,
1773910800.357954,gt64_00010,3532,gateway_strawman,sp26-cs525-0613.cs.illinois.edu,200,2385.138,3.13,
1773910800.387127,gt64_00011,3516,gateway_strawman,sp26-cs525-0617.cs.illinois.edu,200,2037.093,6.185,
1773910800.42441,gt64_00012,3516,gateway_strawman,sp26-cs525-0605.cs.illinois.edu,200,4078.289,3.097,
1773910800.442986,gt64_00013,3532,gateway_strawman,sp26-cs525-0617.cs.illinois.edu,200,2140.622,2.013,
1773910800.501033,gt64_00014,3548,gateway_strawman,sp26-cs525-0617.cs.illinois.edu,200,2597.556,3.186,
1773910800.543878,gt64_00015,3548,gateway_strawman,sp26-cs525-0619.cs.illinois.edu,200,1927.799,4.552,
1773910800.565404,gt64_00016,3516,gateway_strawman,sp26-cs525-0617.cs.illinois.edu,200,4056.747,4.191,
1773910800.5909,gt64_00017,3532,gateway_strawman,sp26-cs525-0606.cs.illinois.edu,200,3267.696,5.556,
1773910800.642795,gt64_00018,3532,gateway_strawman,sp26-cs525-0619.cs.illinois.edu,200,683.796,9.61,
1773910800.688645,gt64_00019,3532,gateway_strawman,sp26-cs525-0605.cs.illinois.edu,200,3202.947,4.499,
1773910800.727593,gt64_00020,3564,gateway_strawman,sp26-cs525-0615.cs.illinois.edu,200,2971.025,6.028,
1773910800.755157,gt64_00021,3532,gateway_strawman,sp26-cs525-0605.cs.illinois.edu,200,2192.251,4.804,
1773910800.799628,gt64_00022,3532,gateway_strawman,sp26-cs525-0609.cs.illinois.edu,200,1677.639,6.639,
1773910800.820243,gt64_00023,3532,gateway_strawman,sp26-cs525-0615.cs.illinois.edu,200,1811.453,5.078,
1773910800.857706,gt64_00024,3532,gateway_strawman,sp26-cs525-0607.cs.illinois.edu,200,1326.372,5.275,
1773910800.883219,gt64_00025,3516,gateway_strawman,sp26-cs525-0614.cs.illinois.edu,200,3191.175,2.927,
1773910800.939818,gt64_00026,3532,gateway_strawman,sp26-cs525-0605.cs.illinois.edu,200,1331.014,9.176,
1773910800.963342,gt64_00027,3564,gateway_strawman,sp26-cs525-0607.cs.illinois.edu,200,2952.284,5.493,
1773910801.011636,gt64_00028,3548,gateway_strawman,sp26-cs525-0613.cs.illinois.edu,200,2363.262,6.282,
1773910801.031033,gt64_00029,3548,gateway_strawman,sp26-cs525-0612.cs.illinois.edu,200,3313.667,3.682,
1773910801.070214,gt64_00030,3516,gateway_strawman,sp26-cs525-0609.cs.illinois.edu,200,3140.613,4.34,
1773910801.119394,gt64_00031,3564,gateway_strawman,sp26-cs525-0607.cs.illinois.edu,200,2779.683,7.015,
1773910801.137652,gt64_00032,3516,gateway_strawman,sp26-cs525-0606.cs.illinois.edu,200,2171.738,6.474,
1773910801.173315,gt64_00033,3516,gateway_strawman,sp26-cs525-0612.cs.illinois.edu,200,3299.365,2.837,
1773910801.243654,gt64_00034,3532,gateway_strawman,sp26-cs525-0606.cs.illinois.edu,200,3159.629,5.349,
1773910801.252397,gt64_00035,3548,gateway_strawman,sp26-cs525-0607.cs.illinois.edu,200,1777.965,3.933,
1773910801.315981,gt64_00036,3564,gateway_strawman,sp26-cs525-0618.cs.illinois.edu,200,2112.225,4.594,
1773910801.333164,gt64_00037,3532,gateway_strawman,sp26-cs525-0609.cs.illinois.edu,200,2497.327,4.691,
1773910801.3793,gt64_00038,3564,gateway_strawman,sp26-cs525-0607.cs.illinois.edu,200,1498.825,6.232,
1773910801.397927,gt64_00039,3548,gateway_strawman,sp26-cs525-0614.cs.illinois.edu,200,1298.711,7.082,
1773910801.466231,gt64_00040,3532,gateway_strawman,sp26-cs525-0605.cs.illinois.edu,200,1745.031,4.415,
1773910801.486242,gt64_00041,3548,gateway_strawman,sp26-cs525-0617.cs.illinois.edu,503,1799.814,3.004,
1773910801.529988,gt64_00042,3532,gateway_strawman,sp26-cs525-0605.cs.illinois.edu,200,2191.214,3.918,
1773910801.554032,gt64_00043,3532,gateway_strawman,sp26-cs525-0606.cs.illinois.edu,200,1918.672,3.807,
1773910801.578282,gt64_00044,3532,gateway_strawman,sp26-cs525-0606.cs.illinois.edu,200,1911.714,5.105,
1773910801.62202,gt64_00045,3500,gateway_strawman,sp26-cs525-0613.cs.illinois.edu,200,1548.579,3.816,
1773910801.664091,gt64_00046,3564,gateway_strawman,sp26-cs525-0615.cs.illinois.edu,200,1692.792,3.076,
