timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body
0.004116,cv_resnet_graypulse_c48_00000001,601558,graypulse,sp26-cs525-0614,200,289.366,25.629,
0.007182,cv_resnet_graypulse_c48_00000002,603813,graypulse,sp26-cs525-0614,200,288.917,25.1,
0.010696,cv_resnet_graypulse_c48_00000003,602644,graypulse,sp26-cs525-0618,200,286.614,26.513,
0.023931,cv_resnet_graypulse_c48_00000004,603651,graypulse,sp26-cs525-0607,200,294.468,22.183,
0.024626,cv_resnet_graypulse_c48_00000005,600930,graypulse,sp26-cs525-0617,200,278.037,19.983,
0.038048,cv_resnet_graypulse_c48_00000006,604929,graypulse,sp26-cs525-0618,200,291.842,23.482,
0.047315,cv_resnet_graypulse_c48_00000007,603057,graypulse,sp26-cs525-0613,200,291.279,24.23,
0.055709,cv_resnet_graypulse_c48_00000008,606048,graypulse,sp26-cs525-0619,200,312.28,28.865,
0.056358,cv_resnet_graypulse_c48_00000009,602460,graypulse,sp26-cs525-0618,200,312.411,30.265,
0.063023,cv_resnet_graypulse_c48_00000010,603509,graypulse,sp26-cs525-0608,200,280.912,27.254,
0.06534,cv_resnet_graypulse_c48_00000011,602094,graypulse,sp26-cs525-0609,200,319.912,27.314,
0.074085,cv_resnet_graypulse_c48_00000012,606422,graypulse,sp26-cs525-0605,200,328.496,33.168,
0.078729,cv_resnet_graypulse_c48_00000013,603940,graypulse,sp26-cs525-0605,200,287.991,26.154,
0.08334,cv_resnet_graypulse_c48_00000014,605033,graypulse,sp26-cs525-0618,200,262.955,26.775,
0.084725,cv_resnet_graypulse_c48_00000015,603795,graypulse,sp26-cs525-0613,200,265.824,22.891,
0.09539,cv_resnet_graypulse_c48_00000016,602269,graypulse,sp26-cs525-0612,200,295.578,23.543,
0.102074,cv_resnet_graypulse_c48_00000017,604201,graypulse,sp26-cs525-0619,200,264.889,29.425,
0.107424,cv_resnet_graypulse_c48_00000018,604064,graypulse,sp26-cs525-0613,200,266.266,22.983,
0.109988,cv_resnet_graypulse_c48_00000019,604086,graypulse,sp26-cs525-0609,200,281.592,29.146,
0.111659,cv_resnet_graypulse_c48_00000020,605189,graypulse,sp26-cs525-0612,200,288.907,24.273,
0.122678,cv_resnet_graypulse_c48_00000021,603359,graypulse,sp26-cs525-0618,200,323.676,34.069,
0.132748,cv_resnet_graypulse_c48_00000022,602286,graypulse,sp26-cs525-0606,200,322.747,28.409,
0.136915,cv_resnet_graypulse_c48_00000023,602211,graypulse,sp26-cs525-0618,200,254.18,27.579,
0.140101,cv_resnet_graypulse_c48_00000024,604579,graypulse,sp26-cs525-0617,200,296.18,21.854,
0.14446,cv_resnet_graypulse_c48_00000025,604009,graypulse,sp26-cs525-0606,200,304.969,32.512,
0.172894,cv_resnet_graypulse_c48_00000026,604472,graypulse,sp26-cs525-0614,200,261.584,26.033,
0.182007,cv_resnet_graypulse_c48_00000027,601669,graypulse,sp26-cs525-0613,200,314.633,22.061,
0.190025,cv_resnet_graypulse_c48_00000028,604114,graypulse,sp26-cs525-0607,200,291.134,26.415,
0.201154,cv_resnet_graypulse_c48_00000029,601763,graypulse,sp26-cs525-0617,200,312.043,29.57,
0.202036,cv_resnet_graypulse_c48_00000030,604558,graypulse,sp26-cs525-0612,200,287.939,27.385,
0.203406,cv_resnet_graypulse_c48_00000031,603985,graypulse,sp26-cs525-0613,200,268.609,23.575,
0.213106,cv_resnet_graypulse_c48_00000032,602169,graypulse,sp26-cs525-0606,200,288.068,23.466,
0.222831,cv_resnet_graypulse_c48_00000033,602921,graypulse,sp26-cs525-0605,200,282.499,32.708,
0.236748,cv_resnet_graypulse_c48_00000034,602249,graypulse,sp26-cs525-0619,200,310.483,27.316,
0.259572,cv_resnet_graypulse_c48_00000035,604199,graypulse,sp26-cs525-0617,200,321.547,26.649,
0.262818,cv_resnet_graypulse_c48_00000036,603045,graypulse,sp26-cs525-0617,200,235.538,26.891,
0.273153,cv_resnet_graypulse_c48_00000037,602717,graypulse,sp26-cs525-0613,200,303.224,30.381,
0.286651,cv_resnet_graypulse_c48_00000038,605191,graypulse,sp26-cs525-0619,200,248.896,25.008,
0.296254,cv_resnet_graypulse_c48_00000039,605583,graypulse,sp26-cs525-0614,200,268.972,26.474,
0.312599,cv_resnet_graypulse_c48_00000040,600343,graypulse,sp26-cs525-0619,200,314.476,28.134,
0.326136,cv_resnet_graypulse_c48_00000041,603206,graypulse,sp26-cs525-0609,200,297.665,22.995,
0.329249,cv_resnet_graypulse_c48_00000042,603326,graypulse,sp26-cs525-0613,200,294.738,29.214,
0.333499,cv_resnet_graypulse_c48_00000043,602524,graypulse,sp26-cs525-0608,200,286.609,32.227,
0.335496,cv_resnet_graypulse_c48_00000044,600000,graypulse,sp26-cs525-0607,200,284.212,28.43,
0.335956,cv_resnet_graypulse_c48_00000045,603596,graypulse,sp26-cs525-0619,200,285.368,29.048,
0.349097,cv_resnet_graypulse_c48_00000046,602404,graypulse,sp26-cs525-0617,200,351.211,28.053,
0.364707,cv_resnet_graypulse_c48_00000047,603091,graypulse,sp26-cs525-0607,200,263.649,29.247,
0.372122,cv_resnet_graypulse_c48_00000048,603291,graypulse,sp26-cs525-0614,200,322.527,30.765,
0.379552,cv_resnet_graypulse_c48_00000049,601543,graypulse,sp26-cs525-0617,200,273.347,26.203,
0.381266,cv_resnet_graypulse_c48_00000050,603930,graypulse,sp26-cs525-0618,200,356.023,29.766,
0.38172,cv_resnet_graypulse_c48_00000051,602607,graypulse,sp26-cs525-0605,200,280.016,27.594,
0.395207,cv_resnet_graypulse_c48_00000052,601477,graypulse,sp26-cs525-0615,200,280.319,27.234,
0.396553,cv_resnet_graypulse_c48_00000053,604856,graypulse,sp26-cs525-0607,200,288.488,29.396,
0.401061,cv_resnet_graypulse_c48_00000054,603049,graypulse,sp26-cs525-0618,200,310.126,29.278,
0.40624,cv_resnet_graypulse_c48_00000055,603301,graypulse,sp26-cs525-0606,200,273.095,32.23,
0.412396,cv_resnet_graypulse_c48_00000056,602157,graypulse,sp26-cs525-0613,200,277.614,26.858,
0.414704,cv_resnet_graypulse_c48_00000057,604547,graypulse,sp26-cs525-0612,200,296.238,21.64,
0.414935,cv_resnet_graypulse_c48_00000058,602354,graypulse,sp26-cs525-0607,200,269.721,28.238,
0.417376,cv_resnet_graypulse_c48_00000059,600899,graypulse,sp26-cs525-0617,200,283.679,27.539,
0.430019,cv_resnet_graypulse_c48_00000060,603122,graypulse,sp26-cs525-0606,200,231.206,30.6,
0.434621,cv_resnet_graypulse_c48_00000061,603535,graypulse,sp26-cs525-0615,200,251.73,24.847,
0.446114,cv_resnet_graypulse_c48_00000062,602765,graypulse,sp26-cs525-0609,200,297.738,26.475,
0.451761,cv_resnet_graypulse_c48_00000063,603646,graypulse,sp26-cs525-0613,200,314.393,26.616,
0.462835,cv_resnet_graypulse_c48_00000064,602577,graypulse,sp26-cs525-0605,200,272.017,26.46,
0.468552,cv_resnet_graypulse_c48_00000065,602461,graypulse,sp26-cs525-0617,200,275.575,28.464,
0.4776,cv_resnet_graypulse_c48_00000066,604736,graypulse,sp26-cs525-0605,200,305.413,29.695,
0.480485,cv_resnet_graypulse_c48_00000067,604063,graypulse,sp26-cs525-0615,200,275.151,27.935,
0.483019,cv_resnet_graypulse_c48_00000068,602037,graypulse,sp26-cs525-0607,200,288.491,26.886,
0.488304,cv_resnet_graypulse_c48_00000069,602233,graypulse,sp26-cs525-0606,200,299.263,34.506,
0.511732,cv_resnet_graypulse_c48_00000070,603596,graypulse,sp26-cs525-0619,200,270.255,21.648,
0.514447,cv_resnet_graypulse_c48_00000071,604412,graypulse,sp26-cs525-0606,200,282.282,30.699,
0.520363,cv_resnet_graypulse_c48_00000072,603278,graypulse,sp26-cs525-0605,200,260.69,25.317,
0.520741,cv_resnet_graypulse_c48_00000073,604733,graypulse,sp26-cs525-0618,200,279.873,27.892,
0.525148,cv_resnet_graypulse_c48_00000074,605973,graypulse,sp26-cs525-0612,200,262.801,27.006,
0.525369,cv_resnet_graypulse_c48_00000075,602603,graypulse,sp26-cs525-0618,200,311.727,20.074,
0.526017,cv_resnet_graypulse_c48_00000076,605165,graypulse,sp26-cs525-0615,200,281.91,23.699,
0.543871,cv_resnet_graypulse_c48_00000077,604190,graypulse,sp26-cs525-0605,200,260.603,28.293,
0.546897,cv_resnet_graypulse_c48_00000078,604485,graypulse,sp26-cs525-0613,200,264.119,25.834,
0.54862,cv_resnet_graypulse_c48_00000079,603741,graypulse,sp26-cs525-0618,200,256.781,31.384,
0.560753,cv_resnet_graypulse_c48_00000080,604172,graypulse,sp26-cs525-0617,200,292.015,27.692,
0.568093,cv_resnet_graypulse_c48_00000081,602138,graypulse,sp26-cs525-0607,200,280.301,27.285,
0.591234,cv_resnet_graypulse_c48_00000082,602671,graypulse,sp26-cs525-0619,200,302.809,28.83,
0.598761,cv_resnet_graypulse_c48_00000083,601060,graypulse,sp26-cs525-0613,200,289.397,30.127,
0.598867,cv_resnet_graypulse_c48_00000084,604353,graypulse,sp26-cs525-0606,200,237.336,21.589,
0.600923,cv_resnet_graypulse_c48_00000085,604242,graypulse,sp26-cs525-0614,200,314.35,29.247,
0.610264,cv_resnet_graypulse_c48_00000086,603655,graypulse,sp26-cs525-0608,200,279.516,31.8,
0.610908,cv_resnet_graypulse_c48_00000087,602587,graypulse,sp26-cs525-0614,200,319.064,27.148,
0.6136,cv_resnet_graypulse_c48_00000088,603807,graypulse,sp26-cs525-0614,200,262.453,24.097,
0.61465,cv_resnet_graypulse_c48_00000089,602640,graypulse,sp26-cs525-0605,200,323.48,30.899,
0.616178,cv_resnet_graypulse_c48_00000090,603103,graypulse,sp26-cs525-0606,200,302.885,32.033,
0.624873,cv_resnet_graypulse_c48_00000091,603677,graypulse,sp26-cs525-0605,200,305.63,27.592,
0.628139,cv_resnet_graypulse_c48_00000092,603023,graypulse,sp26-cs525-0606,200,339.926,30.82,
0.632093,cv_resnet_graypulse_c48_00000093,605878,graypulse,sp26-cs525-0613,200,269.617,27.891,
0.633557,cv_resnet_graypulse_c48_00000094,604747,graypulse,sp26-cs525-0619,200,279.615,27.719,
0.638484,cv_resnet_graypulse_c48_00000095,603163,graypulse,sp26-cs525-0619,200,280.679,26.416,
0.641929,cv_resnet_graypulse_c48_00000096,602579,graypulse,sp26-cs525-0619,200,304.5,29.269,
0.645756,cv_resnet_graypulse_c48_00000097,605599,graypulse,sp26-cs525-0609,200,288.069,30.535,
0.654374,cv_resnet_graypulse_c48_00000098,603708,graypulse,sp26-cs525-0615,200,301.309,28.837,
0.654751,cv_resnet_graypulse_c48_00000099,604265,graypulse,sp26-cs525-0605,200,283.25,26.902,
0.660583,cv_resnet_graypulse_c48_00000100,603149,graypulse,sp26-cs525-0608,200,265.573,29.308,
0.662116,cv_resnet_graypulse_c48_00000101,604783,graypulse,sp26-cs525-0619,200,297.879,29.941,
0.6654,cv_resnet_graypulse_c48_00000102,603987,graypulse,sp26-cs525-0617,200,280.265,21.889,
0.674295,cv_resnet_graypulse_c48_00000103,604243,graypulse,sp26-cs525-0609,200,318.438,25.631,
0.675641,cv_resnet_graypulse_c48_00000104,603074,graypulse,sp26-cs525-0617,200,312.768,27.319,
0.677146,cv_resnet_graypulse_c48_00000105,600743,graypulse,sp26-cs525-0614,200,299.137,23.895,
0.68102,cv_resnet_graypulse_c48_00000106,604701,graypulse,sp26-cs525-0615,200,335.725,27.907,
0.681335,cv_resnet_graypulse_c48_00000107,603016,graypulse,sp26-cs525-0614,200,278.828,28.288,
0.688126,cv_resnet_graypulse_c48_00000108,604132,graypulse,sp26-cs525-0619,200,272.229,24.049,
0.68904,cv_resnet_graypulse_c48_00000109,600693,graypulse,sp26-cs525-0615,200,285.508,26.903,
0.69253,cv_resnet_graypulse_c48_00000110,605146,graypulse,sp26-cs525-0613,200,273.005,33.615,
0.692628,cv_resnet_graypulse_c48_00000111,602788,graypulse,sp26-cs525-0617,200,324.706,32.192,
0.692954,cv_resnet_graypulse_c48_00000112,602853,graypulse,sp26-cs525-0617,200,339.051,30.219,
0.705793,cv_resnet_graypulse_c48_00000113,604192,graypulse,sp26-cs525-0608,200,324.248,21.224,
0.712527,cv_resnet_graypulse_c48_00000114,602505,graypulse,sp26-cs525-0607,200,279.25,29.484,
0.714338,cv_resnet_graypulse_c48_00000115,603908,graypulse,sp26-cs525-0612,200,319.477,30.429,
0.720968,cv_resnet_graypulse_c48_00000116,601966,graypulse,sp26-cs525-0617,200,338.402,28.799,
0.728256,cv_resnet_graypulse_c48_00000117,605683,graypulse,sp26-cs525-0619,200,298.803,25.408,
0.731029,cv_resnet_graypulse_c48_00000118,604866,graypulse,sp26-cs525-0613,200,303.291,32.543,
0.73568,cv_resnet_graypulse_c48_00000119,604472,graypulse,sp26-cs525-0619,200,271.187,25.087,
0.739565,cv_resnet_graypulse_c48_00000120,602664,graypulse,sp26-cs525-0606,200,262.76,27.136,
0.739967,cv_resnet_graypulse_c48_00000121,602414,graypulse,sp26-cs525-0619,200,314.1,25.924,
0.742027,cv_resnet_graypulse_c48_00000122,603110,graypulse,sp26-cs525-0605,200,283.722,21.538,
0.751931,cv_resnet_graypulse_c48_00000123,602691,graypulse,sp26-cs525-0619,200,299.986,28.446,
0.758736,cv_resnet_graypulse_c48_00000124,603646,graypulse,sp26-cs525-0619,200,324.339,28.034,
0.762046,cv_resnet_graypulse_c48_00000125,602934,graypulse,sp26-cs525-0614,200,270.465,20.101,
0.767055,cv_resnet_graypulse_c48_00000126,602002,graypulse,sp26-cs525-0609,200,320.751,29.303,
0.767336,cv_resnet_graypulse_c48_00000127,603750,graypulse,sp26-cs525-0617,200,313.581,21.768,
0.776819,cv_resnet_graypulse_c48_00000128,603366,graypulse,sp26-cs525-0605,200,291.516,20.502,
0.780113,cv_resnet_graypulse_c48_00000129,603307,graypulse,sp26-cs525-0615,200,301.295,29.323,
0.794512,cv_resnet_graypulse_c48_00000130,600980,graypulse,sp26-cs525-0607,200,267.718,24.92,
0.795321,cv_resnet_graypulse_c48_00000131,601692,graypulse,sp26-cs525-0615,200,308.42,33.242,
0.799223,cv_resnet_graypulse_c48_00000132,602103,graypulse,sp26-cs525-0614,200,327.593,29.984,
0.817811,cv_resnet_graypulse_c48_00000133,604037,graypulse,sp26-cs525-0605,200,277.573,27.625,
0.823212,cv_resnet_graypulse_c48_00000134,603917,graypulse,sp26-cs525-0608,200,343.484,23.431,
0.825331,cv_resnet_graypulse_c48_00000135,603654,graypulse,sp26-cs525-0608,200,254.065,34.43,
0.830266,cv_resnet_graypulse_c48_00000136,603015,graypulse,sp26-cs525-0607,200,289.946,25.854,
0.830693,cv_resnet_graypulse_c48_00000137,605807,graypulse,sp26-cs525-0613,200,289.008,30.41,
0.836206,cv_resnet_graypulse_c48_00000138,603767,graypulse,sp26-cs525-0609,200,320.583,28.008,
0.863109,cv_resnet_graypulse_c48_00000139,601379,graypulse,sp26-cs525-0619,200,276.724,28.201,
0.863402,cv_resnet_graypulse_c48_00000140,606058,graypulse,sp26-cs525-0618,200,245.507,26.039,
0.87012,cv_resnet_graypulse_c48_00000141,603815,graypulse,sp26-cs525-0619,200,264.915,28.515,
0.873213,cv_resnet_graypulse_c48_00000142,603697,graypulse,sp26-cs525-0617,200,253.694,32.439,
0.884377,cv_resnet_graypulse_c48_00000143,602182,graypulse,sp26-cs525-0607,200,303.553,25.805,
0.889008,cv_resnet_graypulse_c48_00000144,602159,graypulse,sp26-cs525-0619,200,291.997,23.144,
0.905501,cv_resnet_graypulse_c48_00000145,603759,graypulse,sp26-cs525-0617,200,258.979,27.149,
0.909874,cv_resnet_graypulse_c48_00000146,601790,graypulse,sp26-cs525-0617,200,304.545,30.028,
0.910961,cv_resnet_graypulse_c48_00000147,604597,graypulse,sp26-cs525-0605,200,293.302,22.08,
0.912661,cv_resnet_graypulse_c48_00000148,604111,graypulse,sp26-cs525-0607,200,300.777,23.133,
0.917536,cv_resnet_graypulse_c48_00000149,603782,graypulse,sp26-cs525-0607,200,269.21,26.299,
0.929088,cv_resnet_graypulse_c48_00000150,603606,graypulse,sp26-cs525-0609,200,307.413,27.241,
0.930499,cv_resnet_graypulse_c48_00000151,606392,graypulse,sp26-cs525-0614,200,290.353,21.915,
0.931766,cv_resnet_graypulse_c48_00000152,602373,graypulse,sp26-cs525-0609,200,315.417,25.365,
