timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
1,a59bfb60-e2a5-4d33-b8be-5cc5a60631ee,602112,tri_cb,sp26-cs525-0606,200,182,4,,sp26-cs525-0606.cs.illinois.edu,1,0.000,tri_cb
7,9c8e5d8b-2576-4b9a-836a-b771ac219531,602112,tri_cb,sp26-cs525-0612,200,190,6,,sp26-cs525-0612.cs.illinois.edu,7,6.000,tri_cb
13,8b3841ae-613b-42bb-aa22-41194a7961fe,602112,tri_cb,sp26-cs525-0613,200,150,6,,sp26-cs525-0613.cs.illinois.edu,13,12.000,tri_cb
17,c9748fa9-ad4e-44bd-9fe1-c1228aa7c53d,602112,tri_cb,sp26-cs525-0613,200,129,5,,sp26-cs525-0613.cs.illinois.edu,17,16.000,tri_cb
18,76df2440-9ad9-49c4-9db8-669df6f3b6c5,602112,tri_cb,sp26-cs525-0607,200,148,4,,sp26-cs525-0607.cs.illinois.edu,18,17.000,tri_cb
29,94d77cd3-9cab-4752-9efb-99bf417338e7,602112,tri_cb,sp26-cs525-0612,200,113,6,,sp26-cs525-0612.cs.illinois.edu,29,28.000,tri_cb
34,9296a7b3-d025-4f08-ac80-eb7a1d1226e8,602112,tri_cb,sp26-cs525-0606,200,79,6,,sp26-cs525-0606.cs.illinois.edu,34,33.000,tri_cb
46,3176d27c-c8ad-4e6d-aeb7-75770680db28,602112,tri_cb,sp26-cs525-0613,200,95,6,,sp26-cs525-0613.cs.illinois.edu,46,45.000,tri_cb
47,b76e22f5-3a54-477e-a810-c3749e9aad83,602112,tri_cb,sp26-cs525-0617,200,136,3,,sp26-cs525-0617.cs.illinois.edu,47,46.000,tri_cb
49,8ded00ee-033a-422b-bbe0-74ef3c47ab76,602112,tri_cb,sp26-cs525-0609,200,236,5,,sp26-cs525-0609.cs.illinois.edu,49,48.000,tri_cb
54,8d97d269-7913-4e1f-95fd-3adea8345d6a,602112,tri_cb,sp26-cs525-0614,200,125,5,,sp26-cs525-0614.cs.illinois.edu,54,53.000,tri_cb
56,067a1a89-6353-4d48-bb8e-9a426fc66256,602112,tri_cb,sp26-cs525-0606,200,142,5,,sp26-cs525-0606.cs.illinois.edu,56,55.000,tri_cb
58,5e27feb2-c7f6-41f9-9332-22caa0756117,602112,tri_cb,sp26-cs525-0606,200,123,3,,sp26-cs525-0606.cs.illinois.edu,58,57.000,tri_cb
59,c21bf3df-e8d6-4acb-a990-d2896b59a940,602112,tri_cb,sp26-cs525-0618,200,170,5,,sp26-cs525-0618.cs.illinois.edu,59,58.000,tri_cb
64,f5d0d386-7c3b-4f14-b562-abb7b1d9564f,602112,tri_cb,sp26-cs525-0605,200,228,5,,sp26-cs525-0605.cs.illinois.edu,64,63.000,tri_cb
65,83714ccd-6926-435f-a4cb-a0cdb57be69b,602112,tri_cb,sp26-cs525-0606,200,274,4,,sp26-cs525-0606.cs.illinois.edu,65,64.000,tri_cb
68,3b72877c-c7c2-4ac2-bcf6-5a5c2f7913b8,602112,tri_cb,sp26-cs525-0618,200,109,6,,sp26-cs525-0618.cs.illinois.edu,68,67.000,tri_cb
92,692fc59c-b03e-4f9e-8b7d-726ccc592409,602112,tri_cb,sp26-cs525-0613,200,153,4,,sp26-cs525-0613.cs.illinois.edu,92,91.000,tri_cb
99,ee4b63df-eb99-4bb3-9f9b-d43446e40c0e,602112,tri_cb,sp26-cs525-0617,200,162,4,,sp26-cs525-0617.cs.illinois.edu,99,98.000,tri_cb
105,a076211d-b14a-4b23-a675-5ca96ef00513,602112,tri_cb,sp26-cs525-0605,200,176,5,,sp26-cs525-0605.cs.illinois.edu,105,104.000,tri_cb
119,734aadc3-ac0c-45ee-af3c-ebec6bf47459,602112,tri_cb,sp26-cs525-0609,200,173,3,,sp26-cs525-0609.cs.illinois.edu,119,118.000,tri_cb
130,761750f2-d306-4e4a-9251-f45da12e84a7,602112,tri_cb,sp26-cs525-0612,200,83,4,,sp26-cs525-0612.cs.illinois.edu,130,129.000,tri_cb
133,4e2046ef-f7a1-4d22-bf82-51ba1481c4b0,602112,tri_cb,sp26-cs525-0608,200,114,4,,sp26-cs525-0608.cs.illinois.edu,133,132.000,tri_cb
136,22f5c678-7ba0-4e75-9ed5-6b60b6a7eb6d,602112,tri_cb,sp26-cs525-0614,200,140,5,,sp26-cs525-0614.cs.illinois.edu,136,135.000,tri_cb
138,c5594a29-2076-4fff-aed9-e8952db17dd0,602112,tri_cb,sp26-cs525-0615,200,128,4,,sp26-cs525-0615.cs.illinois.edu,138,137.000,tri_cb
144,627aa4f3-613d-4748-b1f6-b1af5eb75f9e,602112,tri_cb,sp26-cs525-0608,200,174,4,,sp26-cs525-0608.cs.illinois.edu,144,143.000,tri_cb
145,67e63822-53d3-47b4-9178-ad9e70917176,602112,tri_cb,sp26-cs525-0607,200,161,3,,sp26-cs525-0607.cs.illinois.edu,145,144.000,tri_cb
156,f154358d-0a0d-45f3-8fa8-86f275781a70,602112,tri_cb,sp26-cs525-0615,200,109,5,,sp26-cs525-0615.cs.illinois.edu,156,155.000,tri_cb
159,066f1031-d3d7-49c8-8468-23251843dd61,602112,tri_cb,sp26-cs525-0615,200,231,5,,sp26-cs525-0615.cs.illinois.edu,159,158.000,tri_cb
161,4c64d417-e5ea-46eb-b807-07c44aceb80a,602112,tri_cb,sp26-cs525-0612,200,136,5,,sp26-cs525-0612.cs.illinois.edu,161,160.000,tri_cb
172,84726614-0d20-48b1-8ead-28dfbe78eb94,602112,tri_cb,sp26-cs525-0618,200,198,5,,sp26-cs525-0618.cs.illinois.edu,172,171.000,tri_cb
173,7514dff6-adce-45e3-9cf1-9abdf4428e8c,602112,tri_cb,sp26-cs525-0614,200,62,5,,sp26-cs525-0614.cs.illinois.edu,173,172.000,tri_cb
174,f6782a2e-a973-4863-9173-4015feb53733,602112,tri_cb,sp26-cs525-0614,200,69,4,,sp26-cs525-0614.cs.illinois.edu,174,173.000,tri_cb
176,cceb6de7-75db-4808-93a1-3b5ae24d9fee,602112,tri_cb,sp26-cs525-0614,200,110,6,,sp26-cs525-0614.cs.illinois.edu,176,175.000,tri_cb
180,1f45ffb3-3519-4017-b662-7eb5b712436f,602112,tri_cb,sp26-cs525-0615,200,79,5,,sp26-cs525-0615.cs.illinois.edu,180,179.000,tri_cb
185,4dd7ca24-2299-4dc0-b853-ee6aa89fd83e,602112,tri_cb,sp26-cs525-0606,200,340,12,,sp26-cs525-0606.cs.illinois.edu,185,184.000,tri_cb
200,8474fc6c-7d45-49ed-9e65-e41b1f54cf85,602112,tri_cb,sp26-cs525-0618,200,139,5,,sp26-cs525-0618.cs.illinois.edu,200,199.000,tri_cb
206,f82da599-4626-4f35-8025-6a29c4dc2322,602112,tri_cb,sp26-cs525-0607,200,169,3,,sp26-cs525-0607.cs.illinois.edu,206,205.000,tri_cb
219,2157ae1d-26be-4234-b404-7439eb98513d,602112,tri_cb,sp26-cs525-0613,200,68,3,,sp26-cs525-0613.cs.illinois.edu,219,218.000,tri_cb
225,e44c09c0-3cdb-4052-9c25-bb906e67d906,602112,tri_cb,sp26-cs525-0618,200,179,3,,sp26-cs525-0618.cs.illinois.edu,225,224.000,tri_cb
232,2ee7d3d3-f2d2-4876-b175-be18edd20be3,602112,tri_cb,sp26-cs525-0613,200,151,3,,sp26-cs525-0613.cs.illinois.edu,232,231.000,tri_cb
235,61861072-a06a-4562-8836-6b570d4e0774,602112,tri_cb,sp26-cs525-0615,200,139,4,,sp26-cs525-0615.cs.illinois.edu,235,234.000,tri_cb
239,96a7051f-cfe6-4eb0-90b4-57e323caea74,602112,tri_cb,sp26-cs525-0607,200,139,3,,sp26-cs525-0607.cs.illinois.edu,239,238.000,tri_cb
240,c747122b-2468-4434-a47a-96d53260f01b,602112,tri_cb,sp26-cs525-0619,200,119,5,,sp26-cs525-0619.cs.illinois.edu,240,239.000,tri_cb
244,69627001-ba8a-4752-8aad-1515f297bf2b,602112,tri_cb,sp26-cs525-0613,200,345,4,,sp26-cs525-0613.cs.illinois.edu,244,243.000,tri_cb
249,3ddba857-de23-4b96-b0a7-ad5d970b65ae,602112,tri_cb,sp26-cs525-0607,200,124,5,,sp26-cs525-0607.cs.illinois.edu,249,248.000,tri_cb
252,a3a3864f-7917-44bb-85b3-1194007d12d9,602112,tri_cb,sp26-cs525-0612,200,126,5,,sp26-cs525-0612.cs.illinois.edu,252,251.000,tri_cb
255,d88b832b-b964-49ef-ab23-d5aeb94614a3,602112,tri_cb,sp26-cs525-0606,200,121,4,,sp26-cs525-0606.cs.illinois.edu,255,254.000,tri_cb
255,f88e0723-0d5f-46e3-88e0-d72c6554387c,602112,tri_cb,sp26-cs525-0605,200,102,4,,sp26-cs525-0605.cs.illinois.edu,255,254.000,tri_cb
258,fcf1abda-1379-4a2f-8db7-b956567bf39f,602112,tri_cb,sp26-cs525-0613,200,108,5,,sp26-cs525-0613.cs.illinois.edu,258,257.000,tri_cb
268,3713a5dd-5273-4007-bd2e-98cd5f5086c4,602112,tri_cb,sp26-cs525-0613,200,97,6,,sp26-cs525-0613.cs.illinois.edu,268,267.000,tri_cb
278,5f79faf4-d51a-45c7-b36a-4c7e6ca09bc8,602112,tri_cb,sp26-cs525-0618,200,232,3,,sp26-cs525-0618.cs.illinois.edu,278,277.000,tri_cb
281,9fe008c9-953f-4d84-be5e-73baeba02c7e,602112,tri_cb,sp26-cs525-0609,200,159,3,,sp26-cs525-0609.cs.illinois.edu,281,280.000,tri_cb
282,0367827d-9c70-428e-adcd-4bb6b3e9463c,602112,tri_cb,sp26-cs525-0618,200,187,6,,sp26-cs525-0618.cs.illinois.edu,282,281.000,tri_cb
287,7d204997-8797-4e38-abc6-221c1711564d,602112,tri_cb,sp26-cs525-0618,200,128,3,,sp26-cs525-0618.cs.illinois.edu,287,286.000,tri_cb
293,ee02f192-83a5-46b3-a988-dd143f7536fd,602112,tri_cb,sp26-cs525-0614,200,179,3,,sp26-cs525-0614.cs.illinois.edu,293,292.000,tri_cb
297,65614991-b815-473f-8b66-4d544d7e42a0,602112,tri_cb,sp26-cs525-0614,200,169,4,,sp26-cs525-0614.cs.illinois.edu,297,296.000,tri_cb
303,1a1888e0-322c-42d8-94b1-533069dbada3,602112,tri_cb,sp26-cs525-0608,200,203,3,,sp26-cs525-0608.cs.illinois.edu,303,302.000,tri_cb
304,b66f6af8-7ac7-4358-989b-a6a01d074549,602112,tri_cb,sp26-cs525-0615,200,144,4,,sp26-cs525-0615.cs.illinois.edu,304,303.000,tri_cb
308,22d0ad12-3ddb-4b56-b8bd-6fc495c02764,602112,tri_cb,sp26-cs525-0612,200,226,5,,sp26-cs525-0612.cs.illinois.edu,308,307.000,tri_cb
308,330946a6-8bfe-41a1-bb0b-53d4c400f466,602112,tri_cb,sp26-cs525-0615,200,85,5,,sp26-cs525-0615.cs.illinois.edu,308,307.000,tri_cb
312,917ee206-c17b-4cb9-9f18-0953334d5c6b,602112,tri_cb,sp26-cs525-0612,200,130,3,,sp26-cs525-0612.cs.illinois.edu,312,311.000,tri_cb
332,f045bf2d-4344-4495-9c4d-f62f897b4b78,602112,tri_cb,sp26-cs525-0609,200,123,5,,sp26-cs525-0609.cs.illinois.edu,332,331.000,tri_cb
336,2a1ff648-3c38-435e-9a96-53e920058530,602112,tri_cb,sp26-cs525-0606,200,100,3,,sp26-cs525-0606.cs.illinois.edu,336,335.000,tri_cb
337,bb1aba12-e32f-4bde-b043-18ba31fe1cad,602112,tri_cb,sp26-cs525-0608,200,157,5,,sp26-cs525-0608.cs.illinois.edu,337,336.000,tri_cb
337,7c85867f-b88b-47d3-9ad3-914f5125cc57,602112,tri_cb,sp26-cs525-0608,200,277,6,,sp26-cs525-0608.cs.illinois.edu,337,336.000,tri_cb
337,38fc14a2-4db0-4e13-adc5-fff8df5f4f8e,602112,tri_cb,sp26-cs525-0608,200,86,4,,sp26-cs525-0608.cs.illinois.edu,337,336.000,tri_cb
341,a4353258-571f-4276-bfcc-9e6be4e9ce60,602112,tri_cb,sp26-cs525-0614,200,135,4,,sp26-cs525-0614.cs.illinois.edu,341,340.000,tri_cb
342,3b85bea3-b5cd-4475-9854-fa2bebed77ac,602112,tri_cb,sp26-cs525-0613,200,111,5,,sp26-cs525-0613.cs.illinois.edu,342,341.000,tri_cb
347,ee53b285-a981-4ef8-8b54-f41c6fcfa84a,602112,tri_cb,sp26-cs525-0606,200,213,4,,sp26-cs525-0606.cs.illinois.edu,347,346.000,tri_cb
349,c1083a66-77e5-46a2-ad9a-cd6ca31a503b,602112,tri_cb,sp26-cs525-0612,200,154,3,,sp26-cs525-0612.cs.illinois.edu,349,348.000,tri_cb
351,65f149b6-aa01-4018-b985-3f9c02de3a8f,602112,tri_cb,sp26-cs525-0614,200,112,4,,sp26-cs525-0614.cs.illinois.edu,351,350.000,tri_cb
357,e07f3876-1e5e-4aac-9acb-7550a4bdfb69,602112,tri_cb,sp26-cs525-0612,200,90,3,,sp26-cs525-0612.cs.illinois.edu,357,356.000,tri_cb
359,c51a0eee-1c33-4e4c-ab66-10da4e0c0aad,602112,tri_cb,sp26-cs525-0615,200,118,6,,sp26-cs525-0615.cs.illinois.edu,359,358.000,tri_cb
365,ecc249a5-0296-4be2-a4cc-b5968702df84,602112,tri_cb,sp26-cs525-0608,200,170,4,,sp26-cs525-0608.cs.illinois.edu,365,364.000,tri_cb
366,acf7283d-b37d-4918-99f7-732d176a5c39,602112,tri_cb,sp26-cs525-0605,200,91,5,,sp26-cs525-0605.cs.illinois.edu,366,365.000,tri_cb
373,aae2688a-982c-4318-b30e-10e633c91649,602112,tri_cb,sp26-cs525-0609,200,98,6,,sp26-cs525-0609.cs.illinois.edu,373,372.000,tri_cb
378,90c57200-3a6f-48a6-8db9-8c99631130ff,602112,tri_cb,sp26-cs525-0612,200,111,3,,sp26-cs525-0612.cs.illinois.edu,378,377.000,tri_cb
380,928877e2-baea-426f-ac7c-fa1b8d5989ec,602112,tri_cb,sp26-cs525-0619,200,149,6,,sp26-cs525-0619.cs.illinois.edu,380,379.000,tri_cb
394,77fe37f2-50f9-4bc3-8439-6553cf42a9d7,602112,tri_cb,sp26-cs525-0612,200,178,5,,sp26-cs525-0612.cs.illinois.edu,394,393.000,tri_cb
395,0d93f209-1ccb-48f1-a9cd-f40b5752036e,602112,tri_cb,sp26-cs525-0609,200,163,4,,sp26-cs525-0609.cs.illinois.edu,395,394.000,tri_cb
396,a9e44e89-8c71-4cda-aa36-ada93499eb08,602112,tri_cb,sp26-cs525-0617,200,169,5,,sp26-cs525-0617.cs.illinois.edu,396,395.000,tri_cb
397,8d135618-e81a-4d63-9f5c-f7411e0f7acb,602112,tri_cb,sp26-cs525-0605,200,126,5,,sp26-cs525-0605.cs.illinois.edu,397,396.000,tri_cb
401,4e28d0dc-e4db-413d-b195-fd33894cfa7d,602112,tri_cb,sp26-cs525-0606,200,181,5,,sp26-cs525-0606.cs.illinois.edu,401,400.000,tri_cb
410,48b0484c-ee7f-4cf2-a774-7bb470acba63,602112,tri_cb,sp26-cs525-0614,200,148,6,,sp26-cs525-0614.cs.illinois.edu,410,409.000,tri_cb
411,d1f9ec6e-9f30-4cdd-b77e-44358547d662,602112,tri_cb,sp26-cs525-0617,200,180,4,,sp26-cs525-0617.cs.illinois.edu,411,410.000,tri_cb
417,a7a0f55c-c8cd-4255-bdc6-96e4cbbc9515,602112,tri_cb,sp26-cs525-0605,200,199,6,,sp26-cs525-0605.cs.illinois.edu,417,416.000,tri_cb
422,7f3b2890-a302-422f-af2b-e3a761627b5d,602112,tri_cb,sp26-cs525-0612,200,123,4,,sp26-cs525-0612.cs.illinois.edu,422,421.000,tri_cb
423,238f5aa7-9707-4381-8231-d8bf5c5a523c,602112,tri_cb,sp26-cs525-0606,200,144,6,,sp26-cs525-0606.cs.illinois.edu,423,422.000,tri_cb
433,386e45ac-43e4-4bcb-8a6c-36a6eab4032d,602112,tri_cb,sp26-cs525-0618,200,144,4,,sp26-cs525-0618.cs.illinois.edu,433,432.000,tri_cb
440,573b7ea4-e877-4b6a-9f0d-1c698d25e9e1,602112,tri_cb,sp26-cs525-0607,200,305,4,,sp26-cs525-0607.cs.illinois.edu,440,439.000,tri_cb
441,f92dac55-dab4-4eb9-b308-d3819721f3eb,602112,tri_cb,sp26-cs525-0619,200,98,4,,sp26-cs525-0619.cs.illinois.edu,441,440.000,tri_cb
442,14b5dc74-ed0d-44ff-9af6-e848a9eb2fd6,602112,tri_cb,sp26-cs525-0607,200,138,4,,sp26-cs525-0607.cs.illinois.edu,442,441.000,tri_cb
443,8b1075b1-f4c4-4770-97d2-d3bdace089a2,602112,tri_cb,sp26-cs525-0615,200,117,4,,sp26-cs525-0615.cs.illinois.edu,443,442.000,tri_cb
453,779fd064-e2ba-41a8-9052-762c77320bcd,602112,tri_cb,sp26-cs525-0606,200,102,5,,sp26-cs525-0606.cs.illinois.edu,453,452.000,tri_cb
458,2faa20b0-aa45-41e6-9621-8e7c2173692e,602112,tri_cb,sp26-cs525-0613,200,183,5,,sp26-cs525-0613.cs.illinois.edu,458,457.000,tri_cb
459,a9ab09e5-93d5-47dd-bb5c-2111e6d3704c,602112,tri_cb,sp26-cs525-0615,200,240,5,,sp26-cs525-0615.cs.illinois.edu,459,458.000,tri_cb
462,2699f9c6-e839-4cac-9531-bc857a4f583d,602112,tri_cb,sp26-cs525-0608,200,171,3,,sp26-cs525-0608.cs.illinois.edu,462,461.000,tri_cb
463,bde82fe9-a354-4152-b8f0-da184461af87,602112,tri_cb,sp26-cs525-0606,200,196,4,,sp26-cs525-0606.cs.illinois.edu,463,462.000,tri_cb
474,846918f9-c946-47ac-94f4-b6f942383418,602112,tri_cb,sp26-cs525-0619,200,126,4,,sp26-cs525-0619.cs.illinois.edu,474,473.000,tri_cb
478,231691d2-dbab-44a6-8d66-cd645878a6b4,602112,tri_cb,sp26-cs525-0608,200,121,3,,sp26-cs525-0608.cs.illinois.edu,478,477.000,tri_cb
481,9b61a4c3-9390-4ecf-a43f-1820bdd99170,602112,tri_cb,sp26-cs525-0607,200,116,3,,sp26-cs525-0607.cs.illinois.edu,481,480.000,tri_cb
482,c40ac449-bb69-4c2f-86b4-a640e9038e2c,602112,tri_cb,sp26-cs525-0613,200,143,4,,sp26-cs525-0613.cs.illinois.edu,482,481.000,tri_cb
485,4e017800-9967-4e99-8d0b-4f89d54e5cbe,602112,tri_cb,sp26-cs525-0619,200,138,3,,sp26-cs525-0619.cs.illinois.edu,485,484.000,tri_cb
487,abf5613c-dfcd-46a5-a01c-0ca79ffea9e5,602112,tri_cb,sp26-cs525-0615,200,156,5,,sp26-cs525-0615.cs.illinois.edu,487,486.000,tri_cb
499,35c1f498-fb8f-497d-8230-f7981e31c23a,602112,tri_cb,sp26-cs525-0605,200,138,4,,sp26-cs525-0605.cs.illinois.edu,499,498.000,tri_cb
504,c79c8e29-ca39-4a06-9bd6-f75bd7ae0288,602112,tri_cb,sp26-cs525-0609,200,127,5,,sp26-cs525-0609.cs.illinois.edu,504,503.000,tri_cb
513,d8f63604-ca3a-4402-99c6-ace6d5c5efd9,602112,tri_cb,sp26-cs525-0606,200,211,4,,sp26-cs525-0606.cs.illinois.edu,513,512.000,tri_cb
517,de9f3233-bd38-4aec-ad2e-5d3f18fbbc0b,602112,tri_cb,sp26-cs525-0615,200,123,4,,sp26-cs525-0615.cs.illinois.edu,517,516.000,tri_cb
535,9044b8ce-142d-49ea-bcc0-fc6e612c9ade,602112,tri_cb,sp26-cs525-0607,200,160,6,,sp26-cs525-0607.cs.illinois.edu,535,534.000,tri_cb
546,10d714c6-357c-40dc-aa8e-73cb353d6561,602112,tri_cb,sp26-cs525-0615,200,93,4,,sp26-cs525-0615.cs.illinois.edu,546,545.000,tri_cb
551,43b63281-7ff7-4b23-8c2a-8e169f56e936,602112,tri_cb,sp26-cs525-0613,200,95,6,,sp26-cs525-0613.cs.illinois.edu,551,550.000,tri_cb
551,1fdf51c9-5b7a-4496-a358-5cfa8dc05a93,602112,tri_cb,sp26-cs525-0618,200,124,5,,sp26-cs525-0618.cs.illinois.edu,551,550.000,tri_cb
