timestamp,req_id,payload_bytes,policy,backend_id,status_code,e2e_ms,gateway_overhead_ms,error_body,backend_id_normalized,timestamp_raw,t_rel_s,strategy
2026-04-04T12:06:00Z,req_mcb_00000001,1586,tri_cb,sp26-cs525-0605,200,79.989,6.908,,sp26-cs525-0605.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000002,1578,tri_cb,sp26-cs525-0606,200,138.029,6.158,,sp26-cs525-0606.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000003,1588,tri_cb,sp26-cs525-0607,200,131.572,5.697,,sp26-cs525-0607.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000004,1583,tri_cb,sp26-cs525-0608,200,252.542,10.278,,sp26-cs525-0608.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000005,1586,tri_cb,sp26-cs525-0607,200,407.524,20.965,,sp26-cs525-0607.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000006,1585,tri_cb,sp26-cs525-0612,200,223.752,4.333,,sp26-cs525-0612.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000007,1580,tri_cb,sp26-cs525-0613,200,82.501,7.252,,sp26-cs525-0613.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000008,1581,tri_cb,sp26-cs525-0614,200,94.902,9.459,,sp26-cs525-0614.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000009,1581,tri_cb,sp26-cs525-0615,200,111.871,4.515,,sp26-cs525-0615.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000010,1589,tri_cb,sp26-cs525-0617,200,116.124,10.419,,sp26-cs525-0617.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000011,1588,tri_cb,sp26-cs525-0618,200,120.499,6.165,,sp26-cs525-0618.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000012,1583,tri_cb,sp26-cs525-0619,200,156.461,9.616,,sp26-cs525-0619.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000013,1588,tri_cb,sp26-cs525-0605,200,104.624,8.18,,sp26-cs525-0605.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000014,1582,tri_cb,sp26-cs525-0606,200,135.049,5.568,,sp26-cs525-0606.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000015,1587,tri_cb,sp26-cs525-0607,200,174.755,4.403,,sp26-cs525-0607.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000016,1587,tri_cb,sp26-cs525-0608,200,168.305,7.691,,sp26-cs525-0608.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000017,1584,tri_cb,sp26-cs525-0607,200,502.74,28.691,,sp26-cs525-0607.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000018,1582,tri_cb,sp26-cs525-0612,200,245.979,10.372,,sp26-cs525-0612.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000019,1581,tri_cb,sp26-cs525-0613,200,69.953,7.969,,sp26-cs525-0613.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000020,1581,tri_cb,sp26-cs525-0614,200,133.304,10.646,,sp26-cs525-0614.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000021,1588,tri_cb,sp26-cs525-0615,200,93.328,7.983,,sp26-cs525-0615.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000022,1584,tri_cb,sp26-cs525-0617,200,115.528,6.591,,sp26-cs525-0617.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000023,1588,tri_cb,sp26-cs525-0618,200,110.422,8.513,,sp26-cs525-0618.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
2026-04-04T12:06:00Z,req_mcb_00000024,1587,tri_cb,sp26-cs525-0619,200,113.93,5.812,,sp26-cs525-0619.cs.illinois.edu,2026-04-04T12:06:00Z,0.000,tri_cb
